niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
B1,sowieso,,"zaten, nasıl olsa",,Sonstiges,Willst du mir den Brief mitgeben? Ich gehe sowieso zur Post.,sowieso,B1.pdf
B1,sowohl … als auch,,hem ... hem de,,Sonstiges,Sowohl Sie als auch Ihre Frau müssen unterschreiben.,sowohl … als auch,B1.pdf
B1,sozial,,"sosyal, toplumsal",,Sonstiges,1. Das System ist nicht sozial. 2. Es gibt viele soziale Probleme.,sozial,B1.pdf
B1,Sozialarbeiter,der,"sosyal hizmet uzmanı, sosyal çalışmacı","die Sozialarbeiterin, -nen",Nomen,- Die Sozialarbeiterin kommt einmal in der Woche.,"der Sozialarbeiter, die Sozialarbeiterin, -nen",B1.pdf
B1,spannend,,"heyecanlı, gerilimli",,Sonstiges,Das Spiel war spannend bis zur letzten Minute.,spannend,B1.pdf
B1,sparen,,"tasarruf etmek, biriktirmek","spart, sparte, hat gespart",Verb,"1. Ein Auto ist mir zu teuer, ich muss sparen. 2. Um Strom zu sparen, schalten wir die Heizung nachts aus.","sparen, spart, sparte, hat gespart",B1.pdf
B1,sparsam,,"tutumlu, ekonomik",,Sonstiges,1. Wir haben fünf Kinder. Wir müssen sehr sparsam sein. 2. Mein Auto ist sehr sparsam. Es verbraucht nur 5 Liter auf 100 km.,sparsam,B1.pdf
B1,Spaß,der,"eğlence, zevk",,Nomen,1. Meine Arbeit macht mir viel Spaß. 2. Viel Spaß bei der Party!,der Spaß,B1.pdf
B1,spät,,geç,,Sonstiges,"1. Wie spät ist es? 2. Es ist schon spät, ich muss gehen. 3. Ich muss mich beeilen. Sonst komme ich zu spät. 4. Sonntags stehen wir immer spät auf. 5. Am späten Nachmittag ist der Verkehr besonders stark. 6. Können Sie später noch mal anrufen? 7. Was willst du denn später mal werden?",spät,B1.pdf
B1,spätestens,,en geç,,Sonstiges,Ich muss spätestens um 9 Uhr bei der Arbeit sein.,spätestens,B1.pdf
B1,spazieren gehen,,yürüyüşe çıkmak,"geht spazieren, ging spazieren, ist spazieren gegangen",Verb,Wir gehen sonntags immer spazieren.,"spazieren gehen, geht spazieren, ging spazieren, ist spazieren gegangen",B1.pdf
B1,Spaziergang,der,yürüyüş,¨-e,Nomen,Abends mache ich oft einen Spaziergang durch das Viertel.,"der Spaziergang, ¨-e",B1.pdf
B1,speichern,,kaydetmek,"speichert, speicherte, hat gespeichert",Verb,Sie müssen die Datei speichern.,"speichern, speichert, speicherte, hat gespeichert",B1.pdf
B1,Speise-/-speise,,yemek,-n,Sonstiges,"Als Vorspeise nehme ich eine Suppe, aber dafür nehme ich keine Nachspeise. (D, A)","Speise-/-speise, -n",B1.pdf
B1,Speisekarte,die,"yemek listesi, menü",-n,Nomen,"Bitte, die Speisekarte.","die Speisekarte, -n",B1.pdf
B1,Speisewagen,der,yemekli vagon,Spezial-,Nomen,- Wo ist der Speisewagen? Ich brauche eine Spezialpflege für trockenes Haar.,"der Speisewagen, Spezial-",B1.pdf
B1,Spezialist,der,uzman,-en,Nomen,Mein Arzt hat mich zur Spezialistin geschickt.,"der Spezialist, -en",B1.pdf
B1,Spezialistin,die,uzman,-nen,Nomen,Mein Arzt hat mich zur Spezialistin geschickt.,"die Spezialistin, -nen",B1.pdf
B1,speziell,,özel,,Sonstiges,Ich suche einen ganz speziellen Ring für meine Freundin.,speziell,B1.pdf
B1,Spiegel,der,ayna,-,Nomen,"Ich möchte gerne sehen, wie mein Kleid sitzt. Hast du einen Spiegel?","der Spiegel, -",B1.pdf
B1,spielen,,oynamak,"spielt, spielte, hat gespielt",Verb,"1. Wir haben einen großen Garten, da können die Kinder spielen. 2. Am Sonntag spielen wir gegen die Fußballmannschaft der Nachbarschule. 3. Spielen Sie ein Instrument? 4. Spielen Sie Karten?","spielen, spielt, spielte, hat gespielt",B1.pdf
B1,Spiel,das,oyun,-e,Nomen,1. Monopoly ist ein ganz bekanntes Spiel. 2. Nach 20 Minuten stand das Spiel 2:1.,"das Spiel, -e",B1.pdf
B1,Spieler,der,oyuncu,"die Spielerin, -nen",Nomen,- 1. Für dieses Spiel braucht man zwei bis vier Spieler. 2. Beim Fußball gibt es elf Spieler.,"der Spieler, die Spielerin, -nen",B1.pdf
B1,Spielplatz,der,"oyun alanı, oyun parkı",¨-e,Nomen,Die Kinder sind auf dem Spielplatz.,"der Spielplatz, ¨-e",B1.pdf
B1,Spielzeug,das,oyuncak,-e,Nomen,Zu Weihnachten wünschen sich die Kinder vor allem Spielzeug.,"das Spielzeug, -e",B1.pdf
B1,spitz,,sivri,,Sonstiges,Der Bleistift ist nicht spitz.,spitz,B1.pdf
B1,Sport,der,spor,,Nomen,1. Für Sport interessiere ich mich sehr. 2. Ich mache viel Sport.,der Sport,B1.pdf
B1,Sportart,die,spor dalı,-en,Nomen,Welche Sportart findest du am besten?,"die Sportart, -en",B1.pdf
B1,Sportler,der,sporcu,"die Sportlerin, -nen",Nomen,- Sie ist eine gute Sportlerin.,"der Sportler, die Sportlerin, -nen",B1.pdf
B1,sportlich,,sportif,,Sonstiges,1. Ich bin nicht sehr sportlich. 2. Ich mag bequeme und sportliche Kleidung.,sportlich,B1.pdf
B1,Sprache,die,dil,-n,Nomen,Franco spricht mehrere Sprachen.,"die Sprache, -n",B1.pdf
B1,Fremdsprache,die,yabancı dil,-n,Nomen,Ich spreche drei Fremdsprachen.,"die Fremdsprache, -n",B1.pdf
B1,Muttersprache,die,anadil,-n,Nomen,Was ist Ihre Muttersprache?,"die Muttersprache, -n",B1.pdf
B1,Zweitsprache,die,ikinci dil,-n,Nomen,Deutsch ist seine Zweitsprache.,"die Zweitsprache, -n",B1.pdf
B1,sprechen,,konuşmak,"spricht, sprach, hat gesprochen",Verb,1. Können Sie bitte etwas lauter sprechen? 2. Jean spricht sehr gut Deutsch.,"sprechen, spricht, sprach, hat gesprochen",B1.pdf
B1,Sprechstunde,die,"muayene saati, görüşme saati",-n A: Ordination,Nomen,3. Ich möchte nicht darüber sprechen. 4. Die Bundeskanzlerin spricht heute Abend im Fernsehen. 5. Kann ich bitte Herrn Müller sprechen? Frau Dr. Berger hat von 8 bis 12 Uhr Sprechstunde.,"die Sprechstunde, -n A: Ordination",B1.pdf
B1,springen,,"atlamak, sıçramak","springt, sprang, ist gesprungen",Verb,"1. Wir waren im Schwimmbad. Mein Sohn ist immer wieder ins Wasser gesprungen. 2. Wie weit bist du heute gesprungen? – 3,40 m.","springen, springt, sprang, ist gesprungen",B1.pdf
B1,Spritze,die,"iğne, enjeksiyon",-n,Nomen,Ich habe heute vom Arzt eine Spritze gegen die Schmerzen bekommen.,"die Spritze, -n",B1.pdf
B1,spülen,,"çalkalamak, yıkamak","spült, spülte, hat gespült",Verb,1. Hast du das Geschirr gespült? 2. Spülen Sie bitte jetzt den Mund aus.,"spülen, spült, spülte, hat gespült",B1.pdf
B1,Spur,die,"şerit, iz",-en,Nomen,"Fahren Sie bitte auf der linken Spur, wenn Sie schneller fahren.","die Spur, -en",B1.pdf
B1,spüren,,hissetmek,"spürt, spürte, hat gespürt",Verb,Wo tut es weh? Spüren Sie das hier?,"spüren, spürt, spürte, hat gespürt",B1.pdf
B1,Stadion,das,stadyum,Stadien,Nomen,Ich möchte am Samstag ins Stadion gehen. Da spielt meine Mannschaft.,"das Stadion, Stadien",B1.pdf
B1,Stadt,die,"şehir, kent",¨-e,Nomen,1. Heidelberg ist eine alte Stadt. 2. Ich wohne lieber auf dem Land als in der Stadt. 3. Gehst du mit mir in die Stadt?,"die Stadt, ¨-e",B1.pdf
B1,städtisch,,"kentsel, belediyeye ait",,Sonstiges,Ich gehe gern in die städtische Bibliothek.,städtisch,B1.pdf
B1,Stadtplan,der,"şehir planı, şehir haritası",¨-e,Nomen,Haben Sie einen Stadtplan?,"der Stadtplan, ¨-e",B1.pdf
B1,stammen,,"-den gelmek, kökeni olmak","stammt, stammte, hat gestammt",Verb,Ich stamme aus einer kleinen Stadt an der Donau.,"stammen, stammt, stammte, hat gestammt",B1.pdf
B1,ständig,,"sürekli, devamlı",,Sonstiges,Ich habe schon ein paar Mal bei meiner Freundin angerufen. Es ist ständig besetzt.,ständig,B1.pdf
B1,Standpunkt,der,"bakış açısı, görüş",-e,Nomen,Von seinem Standpunkt aus hat er recht.,"der Standpunkt, -e",B1.pdf
B1,Star,der,"yıldız, ünlü",-s,Nomen,Diese Sängerin ist ein großer Star in Deutschland.,"der Star, -s",B1.pdf
B1,stark,,"güçlü, kuvvetli, şiddetli",,Sonstiges,1. Der Kaffee ist sehr stark. 2. Am späten Nachmittag ist der Verkehr besonders stark. 3. Ich habe starke Kopfschmerzen. 4. Können Sie mir kein stärkeres Mittel verschreiben? 5. Es hat stark geregnet.,stark,B1.pdf
B1,starten,,"kalkmak, başlamak","startet, startete, ist gestartet",Verb,Das Flugzeug ist pünktlich gestartet.,"starten, startet, startete, ist gestartet",B1.pdf
B1,Start,der,"kalkış, başlangıç",-s,Nomen,Bleiben Sie bitte während des Starts sitzen.,"der Start, -s",B1.pdf
B1,Station,die,"durak, istasyon, servis",-en,Nomen,1. Sie müssen an der nächsten Station aussteigen. 2. Meine Nachbarin liegt auf Station III.,"die Station, -en",B1.pdf
B1,Statistik,die,istatistik,-en,Nomen,"Die Statistik zeigt, dass jeder zweite ein Fahrrad besitzt.","die Statistik, -en",B1.pdf
B1,statistisch,,istatistiksel,,Sonstiges,Die statistischen Ergebnisse zeigen eine gute Entwicklung.,statistisch,B1.pdf
B1,statt,,yerine,,Sonstiges,Kann ich diese Woche statt Donnerstag am Freitag kommen?,statt,B1.pdf
B1,stattfinden,,"gerçekleşmek, yapılmak","findet statt, fand statt, hat stattgefunden",Verb,Das Spiel findet auch bei Regen statt.,"stattfinden, findet statt, fand statt, hat stattgefunden",B1.pdf
B1,Stau,der,trafik sıkışıklığı,-s,Nomen,1. Auf der A3 gibt es wegen eines Unfalls 5 km Stau. 2. Wir standen eine Stunde im Stau.,"der Stau, -s",B1.pdf
B1,Staub,der,toz,,Nomen,Ich habe überall Staub gewischt.,der Staub,B1.pdf
B1,staubsaugen,,elektrikli süpürgeyle temizlemek,"staubsaugt, staubsaugte, hat gestaubsaugt",Verb,Ich muss heute in meiner Wohnung noch staubsaugen.,"staubsaugen, staubsaugt, staubsaugte, hat gestaubsaugt",B1.pdf
B1,stechen,,sokmak,"sticht, stach, hat gestochen",Verb,Stefan wird beim Zelten immer von den Mücken gestochen.,"stechen, sticht, stach, hat gestochen",B1.pdf
B1,stecken,,"sokmak, koymak","steckt, steckte, hat gesteckt",Verb,1. Wo ist denn mein Pass? Ich hatte ihn doch in die Handtasche gesteckt. 2. Du kannst reingehen. Der Schlüssel steckt. 3. Die Zeitung steckt im Briefkasten.,"stecken, steckt, steckte, hat gesteckt",B1.pdf
B1,Steckdose,die,priz,-n,Nomen,Es gibt drei Steckdosen in diesem Zimmer.,"die Steckdose, -n",B1.pdf
B1,Stecker,der,fiş,-,Nomen,Der Stecker passt nicht in diese Steckdose.,"der Stecker, -",B1.pdf
B1,stehen,,"durmak, yazılı olmak","steht, stand, hat/ist gestanden",Verb,"1. In meinem Beruf muss ich viel stehen. 2. Als wir kamen, stand das Essen schon auf dem Tisch. 3. Der Bus steht schon an der Haltestelle. 4. Was steht heute in der Zeitung? 5. Nach 20 Minuten stand das Spiel 1:1. 6. Die neue Bluse steht dir gut.","stehen, steht, stand, hat/ist gestanden",B1.pdf
B1,stehen bleiben,,durmak,,Sonstiges,1. Bitte bleiben Sie stehen. 2. Meine Uhr ist stehen geblieben.,stehen bleiben,B1.pdf
B1,stehlen,,çalmak,"stiehlt, stahl, hat gestohlen",Verb,Gestern hat mir jemand im Zug meine Uhr gestohlen.,"stehlen, stiehlt, stahl, hat gestohlen",B1.pdf
B1,steigen,,"yükselmek, artmak, çıkmak","steigt, stieg, ist gestiegen",Verb,1. Die Preise für Milch und Gemüse sind schon wieder gestiegen. 2. Gegen Abend ist das Fieber wieder gestiegen.,"steigen, steigt, stieg, ist gestiegen",B1.pdf
B1,steil,,dik,,Sonstiges,Die Straße zu unserem Haus ist sehr steil.,steil,B1.pdf
B1,Stein,der,taş,-e,Nomen,Die Kinder werfen Steine ins Wasser.,"der Stein, -e",B1.pdf
B1,Stelle,die,"iş, mevki",-n,Nomen,1. Wir treffen uns hier an dieser Stelle. 2. Ich habe eine neue Stelle. 3. Diese Stelle in seinem Brief ist mir nicht ganz klar. 4. An Ihrer Stelle würde ich den Vertrag nicht unterschreiben.,"die Stelle, -n",B1.pdf
B1,stellen,,"koymak, yerleştirmek","stellt, stellte, hat gestellt",Verb,1. Stell das Bier in den Kühlschrank! 2. Ich hole noch Milch. Stell dich bitte schon mal in die Schlange an der Kasse. 3. Wo kann ich mein Auto hinstellen? 4. Würden Sie das Radio bitte etwas leiser stellen. 5. Haben Sie einen Moment Zeit? Wir möchten Ihnen ein paar Fragen stellen. 6. Ich habe den Wecker auf 5 Uhr gestellt.,"stellen, stellt, stellte, hat gestellt",B1.pdf
B1,Stempel,der,"mühür, damga",-,Nomen,Der Poststempel trägt das Datum von letzter Woche. Das Paket war lange unterwegs.,"der Stempel, -",B1.pdf
B1,sterben,,ölmek,"stirbt, starb, ist gestorben",Verb,Mein Kollege kommt heute nicht. Sein Vater ist gestern gestorben.,"sterben, stirbt, starb, ist gestorben",B1.pdf
B1,Stern,der,yıldız,-e,Nomen,Heute sieht man viele Sterne am Himmel.,"der Stern, -e",B1.pdf
B1,Steuer,die,vergi,-n,Nomen,Wir müssen immer mehr Steuern zahlen.,"die Steuer, -n",B1.pdf
B1,Steward,der,"erkek hostes, kabin memuru",-s,Nomen,Die Stewardess bringt das Mittagessen.,"der Steward, -s",B1.pdf
B1,Stewardess,die,"hostes, kabin memuresi",-en,Nomen,Die Stewardess bringt das Mittagessen.,"die Stewardess, -en",B1.pdf
B1,Stift,der,kalem,-e,Nomen,Kannst du mir bitte einen Stift geben?,"der Stift, -e",B1.pdf
B1,Stil,der,"stil, tarz",-e,Nomen,1. Ihr Stil ist sehr elegant. 2. Das Gebäude gefällt mir. Welcher Baustil ist das?,"der Stil, -e",B1.pdf
B1,stilistisch,,"biçemsel, üslupla ilgili",,Sonstiges,Der Text ist stilistisch sehr schön.,stilistisch,B1.pdf
B1,still,,"sessiz, sakin",,Sonstiges,1. Sei doch mal einen Moment still! 2. Maria kann nicht still sitzen.,still,B1.pdf
B1,Stiefel,der,çizme,-,Nomen,Ich habe mir für den Winter ein Paar warme Stiefel gekauft.,"der Stiefel, -",B1.pdf
B1,Stiege,die,merdiven,"-n (A) → D, CH: Treppe",Nomen,1. Wo ist die Toilette? – Die Stiege hoch und dann links. 2. Meine Oma kann nicht gut Stiegen steigen.,"die Stiege, -n (A) → D, CH: Treppe",B1.pdf
B1,Stiegenhaus,das,merdiven boşluğu,"¨-er (A) → D, CH: Treppenhaus",Nomen,Im Stiegenhaus ist kein Licht.,"das Stiegenhaus, ¨-er (A) → D, CH: Treppenhaus",B1.pdf
B1,Stimme,die,ses,-n,Nomen,Ich habe dich sofort an der Stimme erkannt.,"die Stimme, -n",B1.pdf
B1,stimmen,,"doğru olmak, uymak, oy vermek","stimmt, stimmte, hat gestimmt",Verb,1. Meine Adresse stimmt nicht mehr. 2. Das Wetter in Deutschland könnte besser sein. – Das stimmt.,"stimmen, stimmt, stimmte, hat gestimmt",B1.pdf
B1,Stimmung,die,"hava, ruh hali, ortam",-en,Nomen,Es war eine tolle Party. Die Stimmung war sehr gut.,"die Stimmung, -en",B1.pdf
B1,stinken,,kokmak,"stinkt, stank, hat gestunken",Verb,Was stinkt denn hier so? – Das ist der Fisch. Er ist nicht mehr frisch.,"stinken, stinkt, stank, hat gestunken",B1.pdf
B1,Stock → D,der,kat,CH: Etage,Nomen,"Das Büro ist im 3. Stock, Zimmer 305.","der Stock → D, CH: Etage",B1.pdf
B1,Stockwerk,das,kat,-e,Nomen,Das Gebäude hat zwanzig Stockwerke.,"das Stockwerk, -e",B1.pdf
B1,Stoff,der,"kumaş, madde",-e,Nomen,1. Was für ein Stoff ist das? – Wolle. 2. In manchen Farben sind giftige Stoffe.,"der Stoff, -e",B1.pdf
B1,stolz,,gururlu,,Sonstiges,Ich bin stolz auf dich. Das hast du sehr gut gemacht.,stolz,B1.pdf
B1,stoppen,,durdurmak,"stoppt, stoppte, hat gestoppt",Verb,"Die Polizei hat mich gestoppt, weil ich bei Rot über die Ampel gefahren bin.","stoppen, stoppt, stoppte, hat gestoppt",B1.pdf
B1,stören,,rahatsız etmek,"stört, störte, hat gestört",Verb,1. Darf ich Sie einen Augenblick stören? 2. Du kannst das Radio anlassen. Das stört mich nicht.,"stören, stört, störte, hat gestört",B1.pdf
B1,Störung,die,"arıza, rahatsızlık, kesinti",-en,Nomen,Entschuldigen Sie bitte die Störung.,"die Störung, -en",B1.pdf
B1,sich stoßen,,"çarpmak, kendini vurmak","stößt, stieß, hat gestoßen",Verb,Wie haben Sie sich denn verletzt? – Ich habe mich an der Autotür gestoßen.,"(sich) stoßen, stößt, stieß, hat gestoßen",B1.pdf
B1,Strafe,die,ceza,-n,Nomen,Schwarzfahren kostet 60 Euro Strafe.,"die Strafe, -n",B1.pdf
B1,strafbar,,"cezalandırılabilir, suç teşkil eden",,Sonstiges,"Was du da machst, ist strafbar.",strafbar,B1.pdf
B1,Strafzettel,der,park cezası,,Nomen,- So ein Pech! Ich habe einmal falsch geparkt und sofort einen Strafzettel bekommen.,"der Strafzettel,",B1.pdf
B1,Strand,der,"plaj, kumsal",¨-e,Nomen,Im Urlaub bin ich am liebsten am Strand.,"der Strand, ¨-e",B1.pdf
B1,Straße,die,"sokak, cadde",-n,Nomen,1. Wir wohnen in einer sehr kleinen Straße. 2. Unser Haus ist eine Straße weiter.,"die Straße, -n",B1.pdf
B1,Straßenbahn,die,tramvay,"-en (D, → A) CH: Tram",Nomen,Fahren wir mit der Straßenbahn oder der U-Bahn?,"die Straßenbahn, -en (D, → A) CH: Tram",B1.pdf
B1,Strecke,die,"mesafe, yol, güzergah",-n,Nomen,"1. Sind Sie die ganze Strecke zu Fuß gegangen? 2. Auf der Strecke München – Salzburg: 8 km Stau. 3. Ich möchte nach Hamburg fahren. Können Sie mir sagen, welche Strecke am besten ist?","die Strecke, -n",B1.pdf
B1,Streichholz,das,kibrit,"¨-er → Zündholz, A: Zünder",Nomen,Ich hätte gern eine Schachtel Streichhölzer.,"das Streichholz, ¨-er → Zündholz; A: Zünder",B1.pdf
B1,streiken,,grev yapmak,"streikt, streikte, hat gestreikt",Verb,Die Arbeiter streiken für höhere Löhne.,"streiken, streikt, streikte, hat gestreikt",B1.pdf
B1,Streik,der,grev,-s,Nomen,Es gab einen Streik am Flughafen. Deshalb hatte unsere Maschine Verspätung.,"der Streik, -s",B1.pdf
B1,sich streiten,,"kavga etmek, tartışmak","streitet, stritt, hat gestritten",Verb,Die Kinder streiten sich oft.,"(sich) streiten, streitet, stritt, hat gestritten",B1.pdf
B1,Streit,der,"kavga, tartışma",,Nomen,Ich möchte keinen Streit mit den Nachbarn.,der Streit,B1.pdf
B1,streng,,"sert, katı",,Sonstiges,Unsere Tochter hat einen sehr strengen Lehrer.,streng,B1.pdf
B1,Stress,der,stres,,Nomen,Ich habe bei der Arbeit viel Stress.,der Stress,B1.pdf
B1,Strom,der,"elektrik, akım",,Nomen,Wie kann ich im Haushalt Strom sparen?,der Strom,B1.pdf
B1,Strumpf,der,çorap,¨-e,Nomen,Wo sind meine roten Strümpfe?,"der Strumpf, ¨-e",B1.pdf
B1,Stück/-stück,das,"parça, tane, adet",-e,Nomen,1. Ich nehme zwei Stück Zucker in den Kaffee. 2. Möchten Sie noch ein Stück Kuchen? 3. Was kosten die Kulis? – Ein Euro pro Stück. 4. Ich begleite dich ein Stück. 5. Er spielt in dem Stück die Hauptrolle.,"das Stück/-stück, -e",B1.pdf
B1,Studie,die,"araştırma, çalışma, inceleme",-n,Nomen,"1. Wir führen eine Studie über Arbeitslosigkeit durch. 2. Eine aktuelle Studie zeigt, dass die Umweltverschmutzung zunimmt.","die Studie, -n",B1.pdf
B1,studieren,,"üniversitede okumak, öğrenim görmek","studiert, studierte, hat studiert",Verb,1. Mein Sohn will Medizin studieren. 2. Ich studiere in Mainz.,"studieren, studiert, studierte, hat studiert",B1.pdf
B1,Student,der,üniversite öğrencisi,-en,Nomen,Schüler und Studenten zahlen die Hälfte.,"der Student, -en",B1.pdf
B1,Studentin,die,kadın öğrenci,-nen,Nomen,Schüler und Studenten zahlen die Hälfte.,"die Studentin, -nen",B1.pdf
B1,Studierende,der,öğrenci,-n,Nomen,Zehn Studierende besuchen das Seminar.,"der Studierende, -n",B1.pdf
B1,Studierende,die,öğrenci,-n,Nomen,Zehn Studierende besuchen das Seminar.,"die Studierende, -n",B1.pdf
B1,Studium,das,"üniversite eğitimi, öğrenim",Studien,Nomen,Sie brauchen für diese Stelle ein abgeschlossenes Studium.,"das Studium, Studien",B1.pdf
B1,Studio,das,stüdyo,-s,Nomen,Zu Gast im Studio sind heute ...,"das Studio, -s",B1.pdf
B1,Stufe,die,"basamak, seviye, aşama",-n,Nomen,"1. Vorsicht, Stufe! 2. Die Volkshochschule bietet Sprachkurse auf verschiedenen Stufen an.","die Stufe, -n",B1.pdf
B1,Stuhl,der,sandalye,¨-e,Nomen,Da hinten ist noch ein Stuhl frei.,"der Stuhl, ¨-e",B1.pdf
B1,stumm,,"sessiz, sesi kapalı",,Sonstiges,Stell bitte dein Handy leise oder auf stumm.,stumm,B1.pdf
B1,Stunde,die,"saat, ders saati",-n,Nomen,1. Ich bin in einer Stunde wieder zurück. 2. Wir haben heute nur vier Stunden Schule. 3. Ich warte seit zwei Stunden auf dich.,"die Stunde, -n",B1.pdf
B1,Sturm,der,fırtına,¨-e,Nomen,Im Radio haben sie Regen und Sturm angesagt.,"der Sturm, ¨-e",B1.pdf
B1,stürzen,,düşmek,"stürzt, stürzte, ist gestürzt",Verb,"1. Ich bin auf der Straße gestürzt und habe mir den Fuß gebrochen. 2. Bitte pass auf der Treppe auf, dass du nicht hinunterstürzt!","stürzen, stürzt, stürzte, ist gestürzt",B1.pdf
B1,suchen,,aramak,"sucht, suchte, hat gesucht",Verb,1. Ich suche meine Brille. 2. Wir suchen eine größere Wohnung. 3. Wen suchen Sie?,"suchen, sucht, suchte, hat gesucht",B1.pdf
B1,Sucht,die,"bağımlılık, tutku",¨-e,Nomen,1. Die Sucht nach Medikamenten nimmt zu. 2. Er kämpft gegen seine Alkoholsucht. 3. Das Internet kann zur Sucht werden.,"die Sucht, ¨-e",B1.pdf
B1,süchtig,,"bağımlı, tutkun",,Sonstiges,1. Ich bin süchtig nach Schokolade. 2. Fernsehen kann süchtig machen.,süchtig,B1.pdf
B1,Suchtmittel,das,bağımlılık yapan madde,,Nomen,- Manche Medikamente sind auch Suchtmittel.,"das Suchtmittel,",B1.pdf
B1,Summe,die,"toplam, meblağ, tutar",-n,Nomen,Die Summe scheint mir zu hoch!,"die Summe, -n",B1.pdf
B1,super,,"harika, süper",,Sonstiges,1. Das war ein super Film! 2. Er kann super tanzen. 3. Weißt du was? Ich komme mit. – Super!,super,B1.pdf
B1,Supermarkt,der,süpermarket,¨-e,Nomen,Donnerstags gehe ich immer in den Supermarkt.,"der Supermarkt, ¨-e",B1.pdf
B1,Suppe,die,çorba,-n,Nomen,Schmeckt dir die Suppe?,"die Suppe, -n",B1.pdf
B1,süß,,tatlı,,Sonstiges,1. Ich esse gern süße Sachen. 2. Das ist aber ein süßes Baby!,süß,B1.pdf
B1,Symbol,das,"sembol, simge",-e,Nomen,1. Das Herz ist ein Symbol für die Liebe. 2. Auf dem Bildschirm finden Sie viele Symbole.,"das Symbol, -e",B1.pdf
B1,sympathisch,,"sempatik, sevimli",,Sonstiges,Ich finde unsere neue Kollegin sehr sympathisch.,sympathisch,B1.pdf
B1,System,das,sistem,-e,Nomen,1. Welches Betriebssystem hast du? 2. Ich kenne Ihr System nicht. Können Sie es mir erklären?,"das System, -e",B1.pdf
B1,Szene,die,sahne,-n,Nomen,1. In dieser Szene des Films stirbt der Held. 2. Ich kenne mich in der Szene nicht aus. Ich bin zu alt. 3. Bitte mach keine Szene!,"die Szene, -n",B1.pdf
B1,Tabelle,die,"tablo, çizelge",-n,Nomen,Tragen Sie die richtige Information in die Tabelle ein.,"die Tabelle, -n",B1.pdf
B1,Tablette,die,hap,-n,Nomen,Nehmen Sie dreimal täglich eine Tablette.,"die Tablette, -n",B1.pdf
B1,Tafel,die,"tahta, levha",-n,Nomen,1. Der Lehrer schreibt das neue Wort an die Tafel. 2. Sie finden am Eingang eine Tafel mit Informationen. 3. Ich hätte gern zwei Tafeln Schokolade.,"die Tafel, -n",B1.pdf
B1,Tagesablauf,der,"günlük program, gün akışı",¨-e,Nomen,Wie ist Ihr Tagesablauf?,"der Tagesablauf, ¨-e",B1.pdf
B1,Tal,das,vadi,¨-er,Nomen,Unser Dorf liegt in einem Tal.,"das Tal, ¨-er",B1.pdf
B1,Talent,das,yetenek,-e,Nomen,Sie hat großes Talent für Musik.,"das Talent, -e",B1.pdf
B1,tanken,,"benzin almak, yakıt almak","tankt, tankte, hat getankt",Verb,1. Wir müssen unbedingt tanken. Wir haben fast kein Benzin mehr. 2. Bitte einmal volltanken!,"tanken, tankt, tankte, hat getankt",B1.pdf
B1,Tankstelle,die,benzin istasyonu,-n,Nomen,Wo ist die nächste Tankstelle?,"die Tankstelle, -n",B1.pdf
B1,Tante,die,"teyze, hala",-n,Nomen,"Die Familie meiner Mutter ist sehr groß, daher habe ich viele Tanten.","die Tante, -n",B1.pdf
B1,tanzen,,dans etmek,"tanzt, tanzte, hat getanzt",Verb,Auf der Hochzeit haben wir viel getanzt.,"tanzen, tanzt, tanzte, hat getanzt",B1.pdf
B1,Tanz,der,dans,¨-e,Nomen,Diese modernen Tänze kann ich nicht.,"der Tanz, ¨-e",B1.pdf
B1,Tasche,die,çanta,-n,Nomen,"1. Ich habe nicht viel Gepäck, nur eine Tasche. 2. Meine Jacke hat keine Taschen.","die Tasche, -n",B1.pdf
B1,Taschengeld,das,harçlık,-er,Nomen,Wie viel Taschengeld bekommst du im Monat?,"das Taschengeld, -er",B1.pdf
B1,Taschentuch,das,mendil,¨-er,Nomen,Hast du ein Taschentuch für mich?,"das Taschentuch, ¨-er",B1.pdf
B1,Tasse,die,fincan,-n,Nomen,1. Die Tassen sind von meiner Großmutter. 2. Möchten Sie eine Tasse Kaffee?,"die Tasse, -n",B1.pdf
B1,Tastatur,die,klavye,-en,Nomen,Die Tastatur an meinem Computer ist ganz neu.,"die Tastatur, -en",B1.pdf
B1,Taste,die,"tuş, düğme",-n,Nomen,1. An der Fernbedienung ist eine Taste kaputt. 2. Du musst jetzt die Stopp-Taste drücken.,"die Taste, -n",B1.pdf
B1,Tat,die,"eylem, davranış",-en,Nomen,Dieser Mensch hat mit vielen guten Taten geholfen.,"die Tat, -en",B1.pdf
B1,Täter,der,"fail, suçlu","die Täterin, -nen",Nomen,Die Polizei hat den Täter endlich - gefasst.,"der Täter, die Täterin, -nen",B1.pdf
B1,Tätigkeit,die,"faaliyet, iş, meşguliyet",-en,Nomen,Welche Tätigkeit würde Ihnen Spaß machen?,"die Tätigkeit, -en",B1.pdf
B1,Tatsache,die,"gerçek, olgu",-n,Nomen,Das widerspricht den Tatsachen.,"die Tatsache, -n",B1.pdf
B1,tatsächlich,,"gerçekten, gerçekte",,Sonstiges,"Die Hose ist tatsächlich zu klein, obwohl sie so groß aussieht.",tatsächlich,B1.pdf
B1,taub,,sağır,,Sonstiges,"1. Sie hört schlecht, sie ist schon fast taub. 2. Bist du taub? Ich spreche mit dir!",taub,B1.pdf
