niveau;wort;artikel;turkce;formen;typ;beispiele;eintrag;quelle
B1;stinken;;kokmak;stinkt, stank, hat gestunken;Verb;Was stinkt denn hier so? – Das ist der Fisch. Er ist nicht mehr frisch.;stinken, stinkt, stank, hat gestunken;B1.pdf
B1;Stock → D;der;kat;CH: Etage;Nomen;Das Büro ist im 3. Stock, Zimmer 305.;der Stock → D, CH: Etage;B1.pdf
B1;Stockwerk;das;kat;-e;Nomen;Das Gebäude hat zwanzig Stockwerke.;das Stockwerk, -e;B1.pdf
B1;Stoff;der;kumaş, madde;-e;Nomen;1. Was für ein Stoff ist das? – Wolle. 2. In manchen Farben sind giftige Stoffe.;der Stoff, -e;B1.pdf
B1;stolz;;gururlu;;Sonstiges;Ich bin stolz auf dich. Das hast du sehr gut gemacht.;stolz;B1.pdf
B1;stoppen;;durdurmak;stoppt, stoppte, hat gestoppt;Verb;Die Polizei hat mich gestoppt, weil ich bei Rot über die Ampel gefahren bin.;stoppen, stoppt, stoppte, hat gestoppt;B1.pdf
B1;stören;;rahatsız etmek;stört, störte, hat gestört;Verb;1. Darf ich Sie einen Augenblick stören? 2. Du kannst das Radio anlassen. Das stört mich nicht.;stören, stört, störte, hat gestört;B1.pdf
B1;Störung;die;arıza, rahatsızlık, kesinti;-en;Nomen;Entschuldigen Sie bitte die Störung.;die Störung, -en;B1.pdf
B1;sich stoßen;;çarpmak, kendini vurmak;stößt, stieß, hat gestoßen;Verb;Wie haben Sie sich denn verletzt? – Ich habe mich an der Autotür gestoßen.;(sich) stoßen, stößt, stieß, hat gestoßen;B1.pdf
B1;Strafe;die;ceza;-n;Nomen;Schwarzfahren kostet 60 Euro Strafe.;die Strafe, -n;B1.pdf
B1;strafbar;;cezalandırılabilir, suç teşkil eden;;Sonstiges;Was du da machst, ist strafbar.;strafbar;B1.pdf
B1;Strafzettel;der;park cezası;;Nomen;- So ein Pech! Ich habe einmal falsch geparkt und sofort einen Strafzettel bekommen.;der Strafzettel,;B1.pdf
B1;Strand;der;plaj, kumsal;¨-e;Nomen;Im Urlaub bin ich am liebsten am Strand.;der Strand, ¨-e;B1.pdf
B1;Straße;die;sokak, cadde;-n;Nomen;1. Wir wohnen in einer sehr kleinen Straße. 2. Unser Haus ist eine Straße weiter.;die Straße, -n;B1.pdf
B1;Straßenbahn;die;tramvay;-en (D, → A) CH: Tram;Nomen;Fahren wir mit der Straßenbahn oder der U-Bahn?;die Straßenbahn, -en (D, → A) CH: Tram;B1.pdf
B1;Strecke;die;mesafe, yol, güzergah;-n;Nomen;1. Sind Sie die ganze Strecke zu Fuß gegangen? 2. Auf der Strecke München – Salzburg: 8 km Stau. 3. Ich möchte nach Hamburg fahren. Können Sie mir sagen, welche Strecke am besten ist?;die Strecke, -n;B1.pdf
B1;Streichholz;das;kibrit;¨-er → Zündholz, A: Zünder;Nomen;Ich hätte gern eine Schachtel Streichhölzer.;"das Streichholz, ¨-er → Zündholz; A: Zünder";B1.pdf
B1;streiken;;grev yapmak;streikt, streikte, hat gestreikt;Verb;Die Arbeiter streiken für höhere Löhne.;streiken, streikt, streikte, hat gestreikt;B1.pdf
B1;Streik;der;grev;-s;Nomen;Es gab einen Streik am Flughafen. Deshalb hatte unsere Maschine Verspätung.;der Streik, -s;B1.pdf
B1;sich streiten;;kavga etmek, tartışmak;streitet, stritt, hat gestritten;Verb;Die Kinder streiten sich oft.;(sich) streiten, streitet, stritt, hat gestritten;B1.pdf
B1;Streit;der;kavga, tartışma;;Nomen;Ich möchte keinen Streit mit den Nachbarn.;der Streit;B1.pdf
B1;streng;;sert, katı;;Sonstiges;Unsere Tochter hat einen sehr strengen Lehrer.;streng;B1.pdf
B1;Stress;der;stres;;Nomen;Ich habe bei der Arbeit viel Stress.;der Stress;B1.pdf
B1;Strom;der;elektrik, akım;;Nomen;Wie kann ich im Haushalt Strom sparen?;der Strom;B1.pdf
B1;Strumpf;der;çorap;¨-e;Nomen;Wo sind meine roten Strümpfe?;der Strumpf, ¨-e;B1.pdf
B1;Stück/-stück;das;parça, tane, adet;-e;Nomen;1. Ich nehme zwei Stück Zucker in den Kaffee. 2. Möchten Sie noch ein Stück Kuchen? 3. Was kosten die Kulis? – Ein Euro pro Stück. 4. Ich begleite dich ein Stück. 5. Er spielt in dem Stück die Hauptrolle.;das Stück/-stück, -e;B1.pdf
B1;Studie;die;araştırma, çalışma, inceleme;-n;Nomen;1. Wir führen eine Studie über Arbeitslosigkeit durch. 2. Eine aktuelle Studie zeigt, dass die Umweltverschmutzung zunimmt.;die Studie, -n;B1.pdf
B1;studieren;;üniversitede okumak, öğrenim görmek;studiert, studierte, hat studiert;Verb;1. Mein Sohn will Medizin studieren. 2. Ich studiere in Mainz.;studieren, studiert, studierte, hat studiert;B1.pdf
B1;Student;der;üniversite öğrencisi;-en;Nomen;Schüler und Studenten zahlen die Hälfte.;der Student, -en;B1.pdf
B1;Studentin;die;kadın öğrenci;-nen;Nomen;Schüler und Studenten zahlen die Hälfte.;die Studentin, -nen;B1.pdf
B1;Studierende;der;öğrenci;-n;Nomen;Zehn Studierende besuchen das Seminar.;der Studierende, -n;B1.pdf
B1;Studierende;die;öğrenci;-n;Nomen;Zehn Studierende besuchen das Seminar.;die Studierende, -n;B1.pdf
B1;Studium;das;üniversite eğitimi, öğrenim;Studien;Nomen;Sie brauchen für diese Stelle ein abgeschlossenes Studium.;das Studium, Studien;B1.pdf
B1;Studio;das;stüdyo;-s;Nomen;Zu Gast im Studio sind heute ...;das Studio, -s;B1.pdf
B1;Stufe;die;basamak, seviye, aşama;-n;Nomen;1. Vorsicht, Stufe! 2. Die Volkshochschule bietet Sprachkurse auf verschiedenen Stufen an.;die Stufe, -n;B1.pdf
B1;Stuhl;der;sandalye;¨-e;Nomen;Da hinten ist noch ein Stuhl frei.;der Stuhl, ¨-e;B1.pdf
B1;stumm;;sessiz, sesi kapalı;;Sonstiges;Stell bitte dein Handy leise oder auf stumm.;stumm;B1.pdf
B1;Stunde;die;saat, ders saati;-n;Nomen;1. Ich bin in einer Stunde wieder zurück. 2. Wir haben heute nur vier Stunden Schule. 3. Ich warte seit zwei Stunden auf dich.;die Stunde, -n;B1.pdf
B1;Sturm;der;fırtına;¨-e;Nomen;Im Radio haben sie Regen und Sturm angesagt.;der Sturm, ¨-e;B1.pdf
B1;stürzen;;düşmek;stürzt, stürzte, ist gestürzt;Verb;1. Ich bin auf der Straße gestürzt und habe mir den Fuß gebrochen. 2. Bitte pass auf der Treppe auf, dass du nicht hinunterstürzt!;stürzen, stürzt, stürzte, ist gestürzt;B1.pdf
B1;suchen;;aramak;sucht, suchte, hat gesucht;Verb;1. Ich suche meine Brille. 2. Wir suchen eine größere Wohnung. 3. Wen suchen Sie?;suchen, sucht, suchte, hat gesucht;B1.pdf
B1;Sucht;die;bağımlılık, tutku;¨-e;Nomen;1. Die Sucht nach Medikamenten nimmt zu. 2. Er kämpft gegen seine Alkoholsucht. 3. Das Internet kann zur Sucht werden.;die Sucht, ¨-e;B1.pdf
B1;süchtig;;bağımlı, tutkun;;Sonstiges;1. Ich bin süchtig nach Schokolade. 2. Fernsehen kann süchtig machen.;süchtig;B1.pdf
B1;Suchtmittel;das;bağımlılık yapan madde;;Nomen;- Manche Medikamente sind auch Suchtmittel.;das Suchtmittel,;B1.pdf
B1;Summe;die;toplam, meblağ, tutar;-n;Nomen;Die Summe scheint mir zu hoch!;die Summe, -n;B1.pdf
B1;super;;harika, süper;;Sonstiges;1. Das war ein super Film! 2. Er kann super tanzen. 3. Weißt du was? Ich komme mit. – Super!;super;B1.pdf
B1;Supermarkt;der;süpermarket;¨-e;Nomen;Donnerstags gehe ich immer in den Supermarkt.;der Supermarkt, ¨-e;B1.pdf
B1;Suppe;die;çorba;-n;Nomen;Schmeckt dir die Suppe?;die Suppe, -n;B1.pdf
B1;süß;;tatlı;;Sonstiges;1. Ich esse gern süße Sachen. 2. Das ist aber ein süßes Baby!;süß;B1.pdf
B1;Symbol;das;sembol, simge;-e;Nomen;1. Das Herz ist ein Symbol für die Liebe. 2. Auf dem Bildschirm finden Sie viele Symbole.;das Symbol, -e;B1.pdf
B1;sympathisch;;sempatik, sevimli;;Sonstiges;Ich finde unsere neue Kollegin sehr sympathisch.;sympathisch;B1.pdf
B1;System;das;sistem;-e;Nomen;1. Welches Betriebssystem hast du? 2. Ich kenne Ihr System nicht. Können Sie es mir erklären?;das System, -e;B1.pdf
B1;Szene;die;sahne;-n;Nomen;1. In dieser Szene des Films stirbt der Held. 2. Ich kenne mich in der Szene nicht aus. Ich bin zu alt. 3. Bitte mach keine Szene!;die Szene, -n;B1.pdf
B1;Tabelle;die;tablo, çizelge;-n;Nomen;Tragen Sie die richtige Information in die Tabelle ein.;die Tabelle, -n;B1.pdf
B1;Tablette;die;hap;-n;Nomen;Nehmen Sie dreimal täglich eine Tablette.;die Tablette, -n;B1.pdf
B1;Tafel;die;tahta, levha;-n;Nomen;1. Der Lehrer schreibt das neue Wort an die Tafel. 2. Sie finden am Eingang eine Tafel mit Informationen. 3. Ich hätte gern zwei Tafeln Schokolade.;die Tafel, -n;B1.pdf
B1;Tagesablauf;der;günlük program, gün akışı;¨-e;Nomen;Wie ist Ihr Tagesablauf?;der Tagesablauf, ¨-e;B1.pdf
B1;Tal;das;vadi;¨-er;Nomen;Unser Dorf liegt in einem Tal.;das Tal, ¨-er;B1.pdf
B1;Talent;das;yetenek;-e;Nomen;Sie hat großes Talent für Musik.;das Talent, -e;B1.pdf
B1;tanken;;benzin almak, yakıt almak;tankt, tankte, hat getankt;Verb;1. Wir müssen unbedingt tanken. Wir haben fast kein Benzin mehr. 2. Bitte einmal volltanken!;tanken, tankt, tankte, hat getankt;B1.pdf
B1;Tankstelle;die;benzin istasyonu;-n;Nomen;Wo ist die nächste Tankstelle?;die Tankstelle, -n;B1.pdf
B1;Tante;die;teyze, hala;-n;Nomen;Die Familie meiner Mutter ist sehr groß, daher habe ich viele Tanten.;die Tante, -n;B1.pdf
B1;tanzen;;dans etmek;tanzt, tanzte, hat getanzt;Verb;Auf der Hochzeit haben wir viel getanzt.;tanzen, tanzt, tanzte, hat getanzt;B1.pdf
B1;Tanz;der;dans;¨-e;Nomen;Diese modernen Tänze kann ich nicht.;der Tanz, ¨-e;B1.pdf
B1;Tasche;die;çanta;-n;Nomen;1. Ich habe nicht viel Gepäck, nur eine Tasche. 2. Meine Jacke hat keine Taschen.;die Tasche, -n;B1.pdf
B1;Taschengeld;das;harçlık;-er;Nomen;Wie viel Taschengeld bekommst du im Monat?;das Taschengeld, -er;B1.pdf
B1;Taschentuch;das;mendil;¨-er;Nomen;Hast du ein Taschentuch für mich?;das Taschentuch, ¨-er;B1.pdf
B1;Tasse;die;fincan;-n;Nomen;1. Die Tassen sind von meiner Großmutter. 2. Möchten Sie eine Tasse Kaffee?;die Tasse, -n;B1.pdf
B1;Tastatur;die;klavye;-en;Nomen;Die Tastatur an meinem Computer ist ganz neu.;die Tastatur, -en;B1.pdf
B1;Taste;die;tuş, düğme;-n;Nomen;1. An der Fernbedienung ist eine Taste kaputt. 2. Du musst jetzt die Stopp-Taste drücken.;die Taste, -n;B1.pdf
B1;Tat;die;eylem, davranış;-en;Nomen;Dieser Mensch hat mit vielen guten Taten geholfen.;die Tat, -en;B1.pdf
B1;Täter;der;fail, suçlu;die Täterin, -nen;Nomen;Die Polizei hat den Täter endlich - gefasst.;der Täter, die Täterin, -nen;B1.pdf
B1;Tätigkeit;die;faaliyet, iş, meşguliyet;-en;Nomen;Welche Tätigkeit würde Ihnen Spaß machen?;die Tätigkeit, -en;B1.pdf
B1;Tatsache;die;gerçek, olgu;-n;Nomen;Das widerspricht den Tatsachen.;die Tatsache, -n;B1.pdf
B1;tatsächlich;;gerçekten, gerçekte;;Sonstiges;Die Hose ist tatsächlich zu klein, obwohl sie so groß aussieht.;tatsächlich;B1.pdf
B1;taub;;sağır;;Sonstiges;1. Sie hört schlecht, sie ist schon fast taub. 2. Bist du taub? Ich spreche mit dir!;taub;B1.pdf
B1;tauchen;;dalmak;taucht, tauchte, ist/hat getaucht;Verb;Ich möchte im Urlaub wieder tauchen gehen.;tauchen, taucht, tauchte, ist/hat getaucht;B1.pdf
B1;tauschen;;değiştirmek, takas etmek;tauscht, tauschte, hat getauscht;Verb;1. Ich würde meinen Kuchen gegen dein Brot tauschen. 2. Wollen wir die Plätze tauschen?;tauschen, tauscht, tauschte, hat getauscht;B1.pdf
B1;Technik;die;teknik, teknoloji;-en;Nomen;1. Ich verstehe nicht viel von Technik. 2. Um die Aufgaben zu lösen, brauchst du eine gute Arbeitstechnik.;die Technik, -en;B1.pdf
B1;technisch;;teknik;;Sonstiges;1. Es gab ein technisches Problem. 2. Sind Sie technisch interessiert?;technisch;B1.pdf
B1;Technologie;die;teknoloji;-n;Nomen;Große Fortschritte gab es in der Technologie.;die Technologie, -n;B1.pdf
B1;Tee;der;çay;;Nomen;1. Bitte einen Tee mit Zitrone. 2. Was kostet dieser Tee hier?;der Tee;B1.pdf
B1;Tee ziehen lassen;;çayı demlenmeye bırakmak;;Sonstiges;Diesen Tee sollte man 10 Minuten ziehen lassen.;Tee ziehen lassen;B1.pdf
B1;teilen;;paylaşmak, bölmek;teilt, teilte, hat geteilt;Verb;1. Mein Mann und ich teilen uns die Arbeit. 2. Wollen wir uns eine Pizza teilen? 3. Was machst du mit dem Gewinn? – Ich teile ihn mit meiner Familie.;teilen, teilt, teilte, hat geteilt;B1.pdf
B1;Teil;das;parça;-e;Nomen;Dieses Teil müssen wir erst bestellen.;das Teil, -e;B1.pdf
B1;Teil;der;parça, bölüm;-e;Nomen;1. Was steht in dem Brief? Ich habe den ersten Teil nicht verstanden 2. Der Film hat zwei Teile. Heute kommt Teil 1. 3. Gefällt dir der neue Job? – Nur zum Teil.;der Teil, -e;B1.pdf
B1;Teilzeit;die;yarı zamanlı çalışma;;Nomen;Ich arbeite im Moment nur Teilzeit.;die Teilzeit;B1.pdf
B1;teilnehmen;;katılmak;nimmt teil, nahm teil, hat teilgenommen;Verb;Leider konnte ich an dem Kurs nicht regelmäßig teilnehmen.;teilnehmen, nimmt teil, nahm teil, hat teilgenommen;B1.pdf
B1;Teilnahme;die;katılım;-n;Nomen;Die Teilnahme am Gewinnspiel ist kostenlos.;die Teilnahme, -n;B1.pdf
B1;Teilnehmer;der;katılımcı;die Teilnehmerin, -nen;Nomen;- Die Teilnehmerinnen aus unserem Kurs kommen aus verschiedenen Ländern.;der Teilnehmer, die Teilnehmerin, -nen;B1.pdf
B1;telefonieren;;telefonla konuşmak;telefoniert, telefonierte, hat telefoniert;Verb;1. Ich muss kurz telefonieren. 2. Mein Mann telefoniert gerade. Können Sie später noch einmal anrufen?;telefonieren, telefoniert, telefonierte, hat telefoniert;B1.pdf
B1;Telefon;das;telefon;-e;Nomen;1. Darf ich bitte Ihr Telefon benutzen? 1. Stell bitte schon mal die Teller auf den Tisch! 2. Willst du noch einen Teller Suppe?;das Telefon, -e;B1.pdf
B1;Teller;der;tabak;-;Nomen;1. Darf ich bitte Ihr Telefon benutzen? 1. Stell bitte schon mal die Teller auf den Tisch! 2. Willst du noch einen Teller Suppe?;der Teller, -;B1.pdf
B1;Temperatur;die;sıcaklık, ısı derecesi;-en;Nomen;Die Temperaturen steigen heute um 10 Grad.;die Temperatur, -en;B1.pdf
B1;Tempo;das;hız, tempo;;Nomen;1. Hier darfst du nur Tempo 30 fahren. 2. Achtung, hier ist eine Tempo-30-Zone!;das Tempo;B1.pdf
B1;Tennis;das;tenis;;Nomen;Ich spiele gern Tennis.;das Tennis;B1.pdf
B1;Teppich;der;halı;-e;Nomen;1. Ich habe mir einen neuen Teppich gekauft. 2. Habt ihr in eurer neuen Wohnung Teppich oder einen Holzfußboden?;der Teppich, -e;B1.pdf
B1;Termin;der;randevu;-e;Nomen;Als Termin schlage ich den 3. Mai vor.;der Termin, -e;B1.pdf
B1;Terminkalender;der;ajanda, randevu defteri;;Nomen;- Hast du unser Treffen schon in deinen Terminkalender eingetragen?;der Terminkalender,;B1.pdf
B1;Terrasse;die;teras;-n;Nomen;Setzen wir uns auf die Terrasse!;die Terrasse, -n;B1.pdf
B1;testen;;test etmek, denemek;testet, testete, hat getestet;Verb;Testen Sie unsere Angebote kostenlos.;testen, testet, testete, hat getestet;B1.pdf
B1;Test;der;test, sınav;-s;Nomen;Ich bin ganz sicher: Du wirst den Test schaffen.;der Test, -s;B1.pdf
B1;teuer;;pahalı;;Sonstiges;Ich finde das Geschäft nicht teuer.;teuer;B1.pdf
B1;Text;der;metin;-e;Nomen;Lesen Sie den Text.;der Text, -e;B1.pdf
B1;Theater;das;tiyatro;-;Nomen;Wir gehen nächste Woche ins Theater.;das Theater, -;B1.pdf
B1;Thema;das;konu;Themen;Nomen;Wir haben im Kurs viel über das Thema Umwelt gesprochen.;das Thema, Themen;B1.pdf
B1;theoretisch;;teorik, kuramsal;;Sonstiges;Ich habe die theoretische Prüfung bestanden. Nach der praktischen habe ich den Führerschein.;theoretisch;B1.pdf
B1;Theorie;die;teori, kuram;-n;Nomen;Das ist die Theorie. In der Praxis ist vieles ganz anders.;die Theorie, -n;B1.pdf
B1;Therapie;die;tedavi, terapi;-n;Nomen;Die Therapie hat geholfen. Es geht mir schon viel besser.;die Therapie, -n;B1.pdf
B1;Ticket;das;bilet;-s;Nomen;1. Wir müssen die Tickets für unseren Flug ausdrucken. 2. Ich kaufe heute Tickets für das Konzert.;das Ticket, -s;B1.pdf
B1;tief;;derin;;Sonstiges;1. Vorsicht, Kinder! Das Wasser ist hier sehr tief. 2. Der Schrank ist drei Meter breit und 60 Zentimeter tief. 3. Bitte jetzt tief einatmen!;tief;B1.pdf
B1;Tier;das;hayvan;-e;Nomen;Er mag Tiere sehr und geht darum oft in den Zoo.;das Tier, -e;B1.pdf
B1;Haustier;das;evcil hayvan;-e;Nomen;Hat deine Familie ein Haustier? − Ja, wir haben einen Hund.;das Haustier, -e;B1.pdf
B1;Tierpark;der;hayvanat bahçesi;-s;Nomen;Wollen wir am Samstag mit den Kindern in den Tierpark gehen?;der Tierpark, -s;B1.pdf
B1;Tipp;der;tavsiye, ipucu;-s;Nomen;Kannst du mir einen Tipp geben? Wo finde ich billige Möbel?;der Tipp, -s;B1.pdf
B1;tippen;;yazmak, daktilo etmek;tippt, tippte, hat getippt;Verb;Wie schnell kannst du tippen?;tippen, tippt, tippte, hat getippt;B1.pdf
B1;Tisch;der;masa;-e;Nomen;Das Essen steht schon auf dem Tisch.;der Tisch, -e;B1.pdf
B1;Titel;der;başlık, unvan;-;Nomen;1. Wie heißt der Film? – Ich weiß den Titel nicht mehr. 2. Haben Sie einen Titel? – Ja, Doktor.;der Titel, -;B1.pdf
B1;Tochter;die;kız evlat;¨-;Nomen;Das ist meine Tochter Katharina.;die Tochter, ¨-;B1.pdf
B1;Tod;der;ölüm;;Nomen;Ich habe ihn vor seinem Tod noch einmal gesehen.;der Tod;B1.pdf
B1;tödlich;;ölümcül;;Sonstiges;Dieses Gift kann für den Menschen tödlich sein.;tödlich;B1.pdf
B1;Toilette;die;tuvalet;-n;Nomen;Wo ist die Toilette, bitte?;die Toilette, -n;B1.pdf
B1;tolerant;;hoşgörülü, tolerant;;Sonstiges;Die Nachbarn hören oft laut Musik. Wir müssen sehr tolerant sein.;tolerant;B1.pdf
B1;toll;;harika, muhteşem;;Sonstiges;1. Ich habe mir ein tolles Kleid gekauft. 2. Unser Urlaub war toll.;toll;B1.pdf
B1;Tomate;die;domates;-n → A: Paradeiser;Nomen;Kauf bitte noch Tomaten auf dem Markt.;die Tomate, -n → A: Paradeiser;B1.pdf
B1;Topf;der;tencere;¨-e (D, A) → CH: Pfanne;Nomen;1. Dieses Jahr haben wir keine Töpfe mit Blumen auf dem Balkon. 2. Hast du keinen größeren Topf? Ich möchte Kartoffeln kochen. → (CH: Pfanne);der Topf, ¨-e (D, A) → CH: Pfanne;B1.pdf
B1;Tor;das;kapı, gol;-e;Nomen;1. Hinter dem Tor geht es zur Fabrik. 2. Die Mannschaft konnte vier Tore schießen.;das Tor, -e;B1.pdf
B1;Torte;die;pasta, turta;-n;Nomen;Zum Geburtstag backe ich dir eine Torte.;die Torte, -n;B1.pdf
B1;tot;;ölü;;Sonstiges;Meine Großeltern sind schon lange tot.;tot;B1.pdf
B1;Tote;der;ölü, ölen kişi;-n;Nomen;Bei dem Unfall gab es zwei Tote.;der Tote, -n;B1.pdf
B1;Tote;die;ölü, ölen kişi;-n;Nomen;Bei dem Unfall gab es zwei Tote.;die Tote, -n;B1.pdf
B1;total;;tamamen, son derece;;Sonstiges;Der Film war total langweilig.;total;B1.pdf
B1;Tourismus;der;turizm;;Nomen;In dieser Gegend gibt es viel Tourismus.;der Tourismus;B1.pdf
B1;Tourist;der;turist;-en;Nomen;Es kommen immer mehr Touristen in unsere Stadt.;der Tourist, -en;B1.pdf
B1;Touristin;die;kadın turist;-nen;Nomen;Es kommen immer mehr Touristen in unsere Stadt.;die Touristin, -nen;B1.pdf
B1;Tradition;die;gelenek;-en;Nomen;Eine große Hochzeit mit vielen Leuten ist bei uns Tradition.;die Tradition, -en;B1.pdf
B1;traditionell;;geleneksel;;Sonstiges;Ich mag die traditionelle Küche.;traditionell;B1.pdf
B1;tragen;;taşımak, giymek;trägt, trug, hat getragen;Verb;1. Lass mich den Koffer tragen. Der ist zu schwer für dich. 2. Mein Bruder trägt eine Brille. 3. Die Kosten trägt die Krankenkasse.;tragen, trägt, trug, hat getragen;B1.pdf
B1;trainieren;;antrenman yapmak, çalışmak;trainiert, trainierte, hat trainiert;Verb;Wir trainieren einmal pro Woche im Sportverein.;trainieren, trainiert, trainierte, hat trainiert;B1.pdf
B1;Trainer;der;antrenör, çalıştırıcı;die Trainerin, -nen;Nomen;- Ich finde unseren Trainer sehr nett.;der Trainer, die Trainerin, -nen;B1.pdf
B1;Training;das;antrenman;-s;Nomen;1. Jeden Dienstag ist Training. 2. Ich gehe jede Woche zum Training.;das Training, -s;B1.pdf
B1;Tram;das;tramvay;-s → D, A: Straßenbahn;Nomen;Fahren wir mit dem Tram oder dem Bus?;das Tram, -s → D, A: Straßenbahn;B1.pdf
B1;Träne;die;gözyaşı;-n transportieren, transportiert, transportierte, hat transportiert;Nomen;Sie trocknet dem Kind die Tränen. Wie willst du die Möbel denn transportieren?;die Träne, -n transportieren, transportiert, transportierte, hat transportiert;B1.pdf
B1;Transport;der;taşıma, nakliye;-e;Nomen;Was kostet der Transport?;der Transport, -e;B1.pdf
B1;träumen;;hayal kurmak, rüya görmek;träumt, träumte, hat geträumt;Verb;1. Ich habe schlecht geträumt. 2. Ich träume von einem großen Haus mit Garten.;träumen, träumt, träumte, hat geträumt;B1.pdf
B1;Traum;der;hayal, rüya;¨-e;Nomen;Mein Traum ist ein eigenes Geschäft.;der Traum, ¨-e;B1.pdf
B1;Traum-;;hayal-, rüya-;;Sonstiges;Mein Traumberuf ist Feuerwehrmann.;Traum-;B1.pdf
B1;traurig;;üzgün;;Sonstiges;1. Ich bin traurig. Ich darf nicht mitfahren. 2. Das war ein sehr trauriger Film.;traurig;B1.pdf
B1;treffen;;buluşmak, karşılaşmak;trifft, traf, hat getroffen;Verb;1. Wir treffen uns immer freitags. 2. Ich habe Petra zufällig in der Stadt getroffen.;treffen, trifft, traf, hat getroffen;B1.pdf
B1;Treffpunkt;der;buluşma noktası, buluşma yeri;-e;Nomen;Unser Treffpunkt ist um 17 Uhr am Hauptbahnhof.;der Treffpunkt, -e;B1.pdf
B1;treiben;;yapmak, uğraşmak;treibt, trieb, hat getrieben;Verb;Welchen Sport treibst du?;treiben, treibt, trieb, hat getrieben;B1.pdf
B1;sich trennen;;ayrılmak;trennt, trennte, hat getrennt;Verb;1. Wir leben getrennt. 2. Meine Freundin und ihr Mann haben sich getrennt. 3. Wir müssen den Müll trennen. Das kommt zum Altpapier.;(sich) trennen, trennt, trennte, hat getrennt;B1.pdf
B1;Trennung;die;ayrılık;-en;Nomen;1. Die Trennung von der Familie war schwierig. 2. Meine Kollegin ist noch nicht geschieden, aber sie lebt in Trennung.;die Trennung, -en;B1.pdf
B1;getrennt leben;;ayrı yaşamak;;Sonstiges;Ich lebe getrennt von meiner Frau.;getrennt leben;B1.pdf
B1;Treppe;die;merdiven;-n (D, CH) → A: Stiege;Nomen;1. Wo ist die Toilette? – Die Treppe hoch und dann links. 2. Meine Oma kann nicht gut Treppen steigen.;die Treppe, -n (D, CH) → A: Stiege;B1.pdf
B1;Treppenhaus;das;merdiven boşluğu;¨-er (D, CH) → A: Stiegenhaus;Nomen;Im Treppenhaus ist kein Licht.;das Treppenhaus, ¨-er (D, CH) → A: Stiegenhaus;B1.pdf
B1;treten;;basmak, adım atmak, tekme atmak;tritt, trat, hat/ist getreten;Verb;1. Ich bin in ein Stück Glas getreten. 2. Au! Du hast mich getreten!;treten, tritt, trat, hat/ist getreten;B1.pdf
B1;treu;;sadık;;Sonstiges;Herr Maier ist ein treuer Kunde von uns.;treu;B1.pdf
B1;trinken;;içmek;trinkt, trank, hat getrunken;Verb;Trinken Sie einen Tee mit uns?;trinken, trinkt, trank, hat getrunken;B1.pdf
B1;Trinkgeld;das;bahşiş;-er;Nomen;Ich habe dem Kellner zwei Euro Trinkgeld gegeben.;das Trinkgeld, -er;B1.pdf
B1;trocken;;kuru;;Sonstiges;1. Die Wäsche ist noch nicht trocken. 2. Hoffentlich regnet es bald. Alles ist ganz trocken. 3. Bitte einen trockenen Wein.;trocken;B1.pdf
B1;trocknen;;kurutmak, kurumak;trocknet, trocknete, hat/ist getrocknet;Verb;1. Ich habe mir die Haare getrocknet. 2. Die Farbe ist schnell getrocknet.;trocknen, trocknet, trocknete, hat/ist getrocknet;B1.pdf
B1;Tropfen;die;damla;(Pl.);Nomen;1. Hast du die Tropfen schon genommen? 2. Wegen der paar Regentropfen brauchst du doch keinen Schirm.;die Tropfen (Pl.);B1.pdf
B1;Trottoir;das;kaldırım;-s (CH) → Gehsteig (D, A);Nomen;Das Velofahren auf dem Trottoir ist nicht erlaubt.;das Trottoir, -s (CH) → Gehsteig (D, A);B1.pdf
B1;trotz;;rağmen;;Sonstiges;Trotz Grippe bin ich zur Arbeit gegangen.;trotz;B1.pdf
B1;trotzdem;;yine de, buna rağmen;;Sonstiges;Es war ziemlich kalt. Trotzdem bin ich schwimmen gegangen.;trotzdem;B1.pdf
B1;Tuch;das;örtü, bez, eşarp;¨-er;Nomen;1. Wo hast du dieses schöne Tuch gekauft? 2. Die Handtücher sind im Schrank ganz oben. 3. Hast du ein Taschentuch für mich?;das Tuch, ¨-er;B1.pdf
B1;tun;;yapmak;tut, tat, hat getan;Verb;1. Ich habe heute viel zu tun. 2. Was kann ich für Sie tun? 3. Ich habe zu viel Zucker in den Kaffee getan. 4. Es tut mir leid. Ich kann nicht kommen. 5. Der Arm tut mir weh. 6. Ich habe endlich mal ausgeschlafen. Das hat gut getan.;tun, tut, tat, hat getan;B1.pdf
B1;Tür;die;kapı;-en;Nomen;Machen Sie bitte die Tür zu! Es zieht.;die Tür, -en;B1.pdf
B1;Turm;der;kule;¨-e;Nomen;Kommen Sie auf den Turm, von hier sieht man die ganze Stadt.;der Turm, ¨-e;B1.pdf
B1;Tüte;die;poşet, torba;-n;Nomen;Brauchen Sie eine Tüte für den Salat?;die Tüte, -n;B1.pdf
B1;Typ;der;tip, adam;-en;Nomen;1. Mein Nachbar ist ein netter Typ. 2. Was für ein Typ bist du? Was machst du gerne? 3. Kennen Sie sich mit den verschiedenen Typen aus? Auch mit meinem Auto?;der Typ, -en;B1.pdf
