niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
A2,kennen,,"tanımak, bilmek","kennt, hat gekannt",Verb,"Kennen Sie diese Frau? – Nein, leider nicht. Kennen Sie Berlin? – Ja, eine tolle Stadt.","kennen, kennt, hat gekannt",A2.pdf
A2,kennenlernen,,tanışmak,"lernt kennen, hat kennengelernt",Verb,Wo habt ihr euch kennengelernt? – Wir haben uns in München kennengelernt.,"kennenlernen, lernt kennen, hat kennengelernt",A2.pdf
A2,Kenntnisse,die,"bilgi birikimi, bilgi",(Pl.),Nomen,Deine Deutschkenntnisse sind sehr gut! Ich möchte meine Computerkenntnisse verbessern.,die Kenntnisse (Pl.),A2.pdf
A2,Kette,die,"kolye, zincir",-n,Nomen,Meine Mutter bekommt eine schöne Kette zum Geburtstag.,"die Kette, -n",A2.pdf
A2,Kind,das,çocuk,-er,Nomen,Wie viele Kinder haben Sie?,"das Kind, -er",A2.pdf
A2,Kindergarten,der,anaokulu,¨-,Nomen,Die kleine Laura geht schon in den Kindergarten.,"der Kindergarten,¨-",A2.pdf
A2,Kino,das,sinema,-s,Nomen,Gehen wir heute Abend zusammen ins Kino?,"das Kino, -s",A2.pdf
A2,Kiosk,der,"büfe, kulübe",-e,Nomen,Zeitungen kannst du am Kiosk kaufen.,"der Kiosk , -e",A2.pdf
A2,Kirche,die,kilise,-n,Nomen,Diese Kirche ist fast 800 Jahre alt.,"die Kirche, -n",A2.pdf
A2,klappen,,"yolunda gitmek, işe yaramak","klappt, hat geklappt",Verb,"Können wir uns heute Mittag treffen? – Ja, das klappt. Wie war die Reise? - Gut, es hat alles super geklappt.","klappen, klappt, hat geklappt",A2.pdf
A2,klar,,"tabii, elbette, açık",,Sonstiges,"Kommst du mit? – Klar! Ich komme morgen zu deiner Party, das ist doch klar.",klar,A2.pdf
A2,Klavier,das,piyano,-e,Nomen,Jakob kann sehr gut Klavier spielen.,"das Klavier, -e",A2.pdf
A2,Kleid,das,elbise,-er,Nomen,Julia möchte ein rotes Kleid kaufen.,"das Kleid, -er",A2.pdf
A2,Kleidung,die,"giysi, kıyafet",(Sg.),Nomen,"Wo finde ich Kleidung? – Hosen im ersten, Kleider und Röcke im zweiten Stock.",die Kleidung (Sg.),A2.pdf
A2,klein,,küçük,,Sonstiges,Unsere Wohnung ist sehr klein. Unsere Tochter ist noch klein. Sie ist erst zwei Jahre alt. Wir machen am Wochenende einen kleinen Ausflug.,klein,A2.pdf
A2,klug,,"akıllı, zeki",,Sonstiges,Molly ist ein kluges Mädchen. Lisa ist sehr klug. Sie bekommt immer gute Noten. Das ist klug von dir.,klug,A2.pdf
A2,kochen,,"pişirmek, yemek yapmak","kocht, hat gekocht",Verb,Herr Georgi kann gut kochen. Das Wasser kocht.,"kochen, kocht, hat gekocht",A2.pdf
A2,Koffer,der,bavul,-,Nomen,Hast du den Koffer schon gepackt?,"der Koffer, -",A2.pdf
A2,Kollege,der,"iş arkadaşı, meslektaş","-n / die Kollegin, -nen",Nomen,Wie heißt die neue Kollegin?,"der Kollege, -n / die Kollegin, -nen",A2.pdf
A2,komisch,,"komik, garip, tuhaf",,Sonstiges,Der Film war sehr komisch. Wir haben viel gelacht. Eine grüne Hose und gelbe Schuhe? Das sieht komisch aus. Das Essen schmeckt komisch. Probier mal!,komisch,A2.pdf
A2,kommen,,gelmek,"kommt, ist gekommen",Verb,Woher kommen Sie? – Aus Frankreich. Er wird bald kommen.,"kommen, kommt, ist gekommen",A2.pdf
A2,können,,"yapabilmek, bilmek","kann, konnte, hat gekonnt",Verb,"Ich kann Deutsch und Russisch. Aber Englisch kann ich nicht. Können Sie mir helfen? Du kannst durch den Park laufen, das ist am schnellsten. Kann ich jetzt nach Hause gehen? Sie können mit dem Bus an den Bahnhof fahren.","können, kann, konnte, hat gekonnt",A2.pdf
A2,Kontakt,der,"iletişim, bağlantı",-e,Nomen,Ich habe wenig Kontakt zu meinen Kollegen. Bitte schicken Sie mir Ihre Kontaktdaten!,"der Kontakt, -e",A2.pdf
A2,Konto,das,hesap (banka),-en,Nomen,Das Geld überweisen wir am ersten März auf Ihr Konto.,"das Konto, -en",A2.pdf
A2,kontrollieren,,kontrol etmek,"kontrolliert, hat kontrolliert",Verb,"Können Sie bei meinem Auto bitte das Öl kontrollieren? Bitte öffnen Sie Ihren Koffer, wir müssen Ihr Gepäck kontrollieren.","kontrollieren, kontrolliert, hat kontrolliert",A2.pdf
A2,Konzert,das,konser,-e,Nomen,Für das Konzert am Sonntag gibt es noch Karten.,"das Konzert, -e",A2.pdf
A2,Kopf,der,"baş, kafa",¨-e,Nomen,Mein Kopf tut weh!,"der Kopf, ¨-e",A2.pdf
A2,Körper,der,"vücut, beden",-,Nomen,"Der Arzt sagt, ich muss etwas für meinen Körper tun, z. B. schwimmen oder Fahrrad fahren.","der Körper, -",A2.pdf
A2,Kosmetik,die,kozmetik,(Sg.),Nomen,Kosmetik können Sie im Erdgeschoss kaufen.,die Kosmetik (Sg.),A2.pdf
A2,kosten,,"mal olmak, fiyatı olmak","kostet, hat gekostet",Verb,Wie viel kostet das Buch? – 20 Euro.,"kosten, kostet, hat gekostet",A2.pdf
A2,kostenlos,,"ücretsiz, bedava",,Sonstiges,Diese Zeitschrift kostet nichts. Sie ist kostenlos.,kostenlos,A2.pdf
A2,krank,,hasta,,Sonstiges,"Ich kann heute nicht zur Arbeit kommen, ich bin krank und liege im Bett.",krank,A2.pdf
A2,Krankenhaus,das,hastane,¨-er,Nomen,Meine Tante ist im Krankenhaus. Er hat sich verletzt und muss ins Krankenhaus.,"das Krankenhaus, ¨-er",A2.pdf
A2,Krankenkasse,die,sağlık sigortası,-n,Nomen,Bei welcher Krankenkasse sind Sie?,"die Krankenkasse, -n",A2.pdf
A2,Krankheit,die,hastalık,-en,Nomen,Welche Krankheit hat Herr Brandner?,"die Krankheit, -en",A2.pdf
A2,Kredit,der,kredi,-e,Nomen,Ich brauche einen Kredit von der Bank. Bezahlen Sie mit Kreditkarte?,"der Kredit, -e",A2.pdf
A2,Kreuzung,die,kavşak,-en,Nomen,Fahren Sie an der nächsten Kreuzung rechts.,"die Kreuzung, -en",A2.pdf
A2,kriegen,,"almak, elde etmek","kriegt, hat gekriegt",Verb,"Ich kriege 15 Euro pro Stunde für meinen Job. Auch wenn du schnell läufst: Ich kriege dich. Was kriegen Sie? – Ein Käsebrötchen, bitte.","kriegen, kriegt, hat gekriegt",A2.pdf
A2,Krimi,der,polisiye,-s,Nomen,"Miriam liest gern spannende Krimis. Schauen wir am Sonntag zusammen den Tatort? – Nein, ich mag keine Krimis.","der Krimi, -s",A2.pdf
A2,Küche,die,mutfak,-n,Nomen,"Ich suche eine neue Wohnung mit drei Zimmern, Küche und Bad.","die Küche, -n",A2.pdf
A2,Kuchen,der,"kek, pasta",-,Nomen,Er isst sonntags ein Stück Kuchen. Schokoladenkuchen schmeckt mir am besten.,"der Kuchen, -",A2.pdf
A2,kühl,,serin,,Sonstiges,Es ist kühl draußen. Zieh dir eine Jacke an.,kühl,A2.pdf
A2,Kühlschrank,der,buzdolabı,¨-e,Nomen,"Haben wir noch Milch? – Ja, im Kühlschrank.","der Kühlschrank, ¨-e",A2.pdf
A2,Kultur,die,kültür,-en,Nomen,Ich finde fremde Länder und Kulturen sehr interessant. Jana interessiert sich sehr für Kultur. Sie geht jede Woche ins Theater oder ins Museum.,"die Kultur, -en",A2.pdf
A2,kümmern (sich),,"ilgilenmek, bakmak","kümmert, hat gekümmert",Verb,Sonja kann nicht arbeiten. Sie muss sich um ihre Tochter kümmern. Ich habe jetzt keine Zeit. Ich muss mich um das Essen kümmern.,"kümmern (sich), kümmert, hat gekümmert",A2.pdf
A2,Kunde,der,müşteri,"-n / die Kundin, -nen",Nomen,"Einen Moment, bitte. Ich habe eine Kundin.","der Kunde, -n / die Kundin, -nen",A2.pdf
A2,kündigen,,"istifa etmek, feshetmek","kündigt, hat gekündigt",Verb,Meine Arbeit gefällt mir nicht mehr. Ich habe heute gekündigt.,"kündigen, kündigt, hat gekündigt",A2.pdf
A2,Kunst,die,sanat,¨-e,Nomen,Ich verstehe nichts von moderner Kunst. Kunst war mein Lieblingsfach in der Schule.,"die Kunst, ¨-e",A2.pdf
A2,Kurs,der,kurs,-e,Nomen,Der Deutschkurs dauert zwei Monate.,"der Kurs, -e",A2.pdf
A2,kurz,,kısa,,Sonstiges,Ricardo hat kurze Haare. Kann ich Sie kurz sprechen?,kurz,A2.pdf
A2,lachen,,gülmek,"lacht, hat gelacht",Verb,Die Kinder lachen über den Witz. Lachen ist gesund.,"lachen, lacht, hat gelacht",A2.pdf
A2,Laden,der,"dükkân, mağaza",¨-,Nomen,Ich kaufe meine Kleider immer in einem kleinen Laden im Zentrum.,"der Laden, ¨-",A2.pdf
A2,Lampe,die,lamba,-n,Nomen,Mach bitte die Lampe an. Es ist so dunkel.,"die Lampe, -n",A2.pdf
A2,Land,das,"ülke, kara",¨-er,Nomen,Deutschland ist ein schönes Land. Möchten Sie lieber auf dem Land oder in der Stadt wohnen?,"das Land, ¨-er",A2.pdf
A2,Landschaft,die,"manzara, doğa",-en,Nomen,Die Landschaft ist sehr schön.,"die Landschaft, -en",A2.pdf
A2,lang,,uzun,,Sonstiges,Die Hose ist zu lang. Können Sie sie ändern?,lang,A2.pdf
A2,lange,,"uzun süre, uzun zamandır",,Sonstiges,Wie lange fährt der Zug von Hamburg nach Berlin?,lange,A2.pdf
A2,langsam,,yavaş,,Sonstiges,Könnten Sie bitte etwas langsamer sprechen?,langsam,A2.pdf
A2,langweilig,,sıkıcı,,Sonstiges,Mir ist langweilig. Sie findet Fußball sehr langweilig.,langweilig,A2.pdf
A2,der/das Laptop,,dizüstü bilgisayar,-s,Sonstiges,Ich brauche einen neuen Laptop.,"der/das Laptop, -s",A2.pdf
A2,lassen,,bırakmak,"lässt, hat gelassen",Verb,Lass mich in Ruhe! Kann ich mein Auto hier stehen lassen? Ich kann meine kleine Tochter noch nicht allein lassen.,"lassen, lässt, hat gelassen",A2.pdf
A2,laufen,,"koşmak, yürümek","läuft, ist gelaufen",Verb,"Ich gehe jeden Morgen laufen. Unsere Tochter ist erst ein Jahr alt, aber sie kann schon laufen. Wann läuft der Film?","laufen, läuft, ist gelaufen",A2.pdf
A2,laut,,"gürültülü, yüksek sesle",,Sonstiges,Nicht so laut! Das Baby schläft.,laut,A2.pdf
A2,leben,,yaşamak,"lebt, hat gelebt",Verb,Sie lebt bei ihrer Schwester. Ihre Großeltern leben nicht mehr.,"leben, lebt, hat gelebt",A2.pdf
A2,Leben,das,"hayat, yaşam",-,Nomen,Hier in London ist das Leben teuer.,"das Leben, -",A2.pdf
A2,Lebensmittel,die,"gıda, yiyecek maddeleri",(Pl.),Nomen,Lebensmittel bekommen Sie im Supermarkt.,die Lebensmittel (Pl.),A2.pdf
A2,leer,,boş,,Sonstiges,Die Kanne ist fast leer. Ich mache neuen Tee.,leer,A2.pdf
A2,legen,,"koymak, yerleştirmek","legt, hat gelegt",Verb,Legen Sie das Buch auf den Tisch.,"legen, legt, hat gelegt",A2.pdf
A2,leicht,,"kolay, hafif",,Sonstiges,"Das Paket ist leicht, es wiegt nur ein Kilo. Die Aufgabe ist nicht leicht.",leicht,A2.pdf
A2,leider,,"maalesef, ne yazık ki",,Sonstiges,Leider kann ich nicht kommen. Ich muss zum Arzt.,leider,A2.pdf
A2,leidtun/leid tun,,üzülmek,"tut leid, hat leidgetan",Verb,"Es tut mir leid, dass ich nicht kommen kann.","leidtun/leid tun, tut leid, hat leidgetan",A2.pdf
A2,leihen,,"ödünç vermek, ödünç almak","leiht, hat geliehen",Verb,Kannst du mir fünf Euro leihen?,"leihen, leiht, hat geliehen",A2.pdf
A2,leise,,"sessiz, sessizce",,Sonstiges,Seid leise. Die anderen schlafen schon.,leise,A2.pdf
A2,lernen,,"öğrenmek, çalışmak","lernt, hat gelernt",Verb,Wie lange lernen Sie schon Deutsch?,"lernen, lernt, hat gelernt",A2.pdf
A2,lesen,,okumak,"liest, hat gelesen",Verb,In der Schule lesen wir ein Buch von Goethe.,"lesen, liest, hat gelesen",A2.pdf
A2,letzt-,,son,,Sonstiges,Morgen ist der letzte Kurstag. Was hast du letzte Woche gemacht?,letzt-,A2.pdf
A2,Leute,die,insanlar,(Pl.),Nomen,Auf der Party sind viele Leute.,die Leute (Pl.),A2.pdf
A2,Licht,das,ışık,-er,Nomen,Es ist so dunkel. Mach bitte das Licht an!,"das Licht, -er",A2.pdf
A2,lieb-,,sevgili,,Sonstiges,"Liebe Susanne, lieber Hans, Ich fahre lieber mit dem Zug als mit dem Bus. Möchtest du Pommes oder lieber eine Pizza?",lieb-,A2.pdf
A2,lieben,,sevmek,"liebt, hat geliebt",Verb,Ich liebe dich!,"lieben, liebt, hat geliebt",A2.pdf
A2,Lieblings-,,"favori, en sevilen",,Sonstiges,Meine Lieblingsfarbe ist Blau.,Lieblings-,A2.pdf
A2,Lied,das,şarkı,-er,Nomen,Zum Geburtstag singen wir dir ein Lied.,"das Lied, -er",A2.pdf
A2,liefern,,teslim etmek,"liefert, hat geliefert",Verb,Wir liefern Ihnen den Schrank nach Hause.,"liefern, liefert, hat geliefert",A2.pdf
A2,liegen,,"yatmak, bulunmak","liegt, hat/ist gelegen",Verb,Die Zeitung liegt auf dem Tisch. Judith liegt noch im Bett. Frankfurt liegt am Main.,"liegen, liegt, hat/ist gelegen",A2.pdf
A2,Link,der,"bağlantı, link",-s,Nomen,Ich schicke dir einen Link zu Deutschübungen.,"der Link, -s",A2.pdf
A2,links,,"sol, solda",,Sonstiges,Gehen Sie die nächste Straße links.,links,A2.pdf
A2,Löffel,der,kaşık,-,Nomen,Bitte bringen Sie mir einen Löffel.,"der Löffel, -",A2.pdf
A2,Lokal,das,"lokanta, mekân",-e,Nomen,Gibt es hier in der Nähe ein gutes Lokal?,"das Lokal, -e",A2.pdf
A2,Lüge,die,yalan,-n,Nomen,Das stimmt nicht! Das ist eine Lüge!,"die Lüge, -n",A2.pdf
A2,lügen,,yalan söylemek,"lügt, hat gelogen",Verb,"Du sollst nicht lügen. Glaub ihm nicht, er lügt.","lügen, lügt, hat gelogen",A2.pdf
A2,Lust,die,"istek, keyif",(Sg.),Nomen,"Gehen wir heute Abend ins Kino? - Nein, ich habe keine Lust. Ich habe Lust auf Schokolade.",die Lust (Sg.),A2.pdf
A2,lustig,,"komik, eğlenceli",,Sonstiges,Warum lacht ihr? Was ist so lustig? Ich mag lustige Filme.,lustig,A2.pdf
A2,machen,,yapmak,"macht, hat gemacht",Verb,Was machst du heute Abend? Ich muss jetzt das Essen machen. Das macht 5 Euro 95. Entschuldigung! - Das macht doch nichts.,"machen, macht, hat gemacht",A2.pdf
A2,Mädchen,das,"kız, kız çocuk",-,Nomen,Familie Kurz bekommt ein Baby. – Junge oder Mädchen?,"das Mädchen, -",A2.pdf
A2,Magen,der,mide,¨-,Nomen,Mein Magen tut weh.,"der Magen, ¨-",A2.pdf
A2,Mailbox,die,"sesli mesaj kutusu, telesekreter",-en,Nomen,Hier ist die Mailbox von Susanne König. Ich habe dir auf die Mailbox gesprochen.,"die Mailbox, -en",A2.pdf
A2,mal / das Mal,,"kez, defa; hadi (pekiştirme sözcüğü)",,Sonstiges,"Sag mal, wie gefällt dir mein neues Kleid? Das erste Mal war ich vor fünf Jahren in England. Tschüss, bis zum nächsten Mal!",mal / das Mal,A2.pdf
A2,malen,,"resim yapmak, boyamak","malt, hat gemalt",Verb,Mein Sohn kann gut malen.,"malen, malt, hat gemalt",A2.pdf
A2,man,,insan,,Sonstiges,Wie schreibt man das? Hier darf man nicht rauchen.,man,A2.pdf
A2,manch-,,"bazı, kimi",,Sonstiges,Manche Nachbarn sind unfreundlich.,manch-,A2.pdf
A2,manchmal,,bazen,,Sonstiges,Manchmal essen wir im Restaurant. Rauchen Sie? - Manchmal.,manchmal,A2.pdf
A2,Mann,der,"erkek, adam",¨-er,Nomen,Mein Mann ist Polizist.,"der Mann, ¨-er",A2.pdf
A2,männlich,,"erkek, eril",,Sonstiges,Bitte wählen Sie: „weiblich“ oder „männlich“.,männlich,A2.pdf
A2,Mannschaft,die,takım,-en,Nomen,Meine Lieblingsmannschaft hat 1:0 verloren.,"die Mannschaft, -en",A2.pdf
A2,Mantel,der,palto,¨-,Nomen,Es ist kalt. Zieh deinen Mantel an!,"der Mantel, ¨-",A2.pdf
A2,Markt,der,"pazar, çarşı",¨-e,Nomen,Ich gehe heute auf den Markt. Samstags ist hier Markt.,"der Markt, ¨-e",A2.pdf
A2,Maschine,die,makine,-n,Nomen,Die Waschmaschine funktioniert sehr gut.,"die Maschine, -n",A2.pdf
A2,Medikament,das,ilaç,-e,Nomen,Nehmen Sie dieses Medikament dreimal pro Tag!,"das Medikament,-e",A2.pdf
A2,Meer,das,deniz,-e,Nomen,Wir machen Urlaub am Meer.,"das Meer, -e",A2.pdf
A2,mehr,,"daha fazla, artık",,Sonstiges,Dieses Auto kostet 1.000 Euro mehr als das andere. Mehr kann ich nicht essen! Ich möchte mehr Taschengeld.,mehr,A2.pdf
A2,meinen,,"demek istemek, kastetmek, düşünmek","meint, hat gemeint",Verb,Wie meinst du das? Erklär mir das bitte genauer! Der Film ist gut. Was meinst du?,"meinen, meint, hat gemeint",A2.pdf
A2,Meinung,die,"fikir, görüş, düşünce",-en,Nomen,Meine Meinung zu dem Thema ist: … Was ist deine Meinung dazu? Ich habe meine Meinung geändert.,"die Meinung, -en",A2.pdf
A2,meist-,,"çoğu, en çok",,Sonstiges,Ich bin neu hier im Haus. Die meisten Nachbarn kenne ich noch nicht.,meist-,A2.pdf
A2,meistens,,"çoğunlukla, genellikle",,Sonstiges,Meistens trinke ich zum Frühstück nur einen Kaffee.,meistens,A2.pdf
A2,Menge,die,"miktar, çokluk; kalabalık",-n,Nomen,Wir haben noch eine Menge Zeit. Ich kenne eine Menge Leute in dieser Stadt.,"die Menge, -n",A2.pdf
A2,Mensch,der,insan,-en,Nomen,Die Menschen sind hier ein bisschen anders als im Süden.,"der Mensch, -en",A2.pdf
A2,merken,,"fark etmek; aklında tutmak, hatırlamak","merkt, hat gemerkt",Verb,"Ich kann mir keine Zahlen merken. Ich vergesse sie sofort. Merkst du, dass es wärmer wird?","merken, merkt, hat gemerkt",A2.pdf
A2,Messe,die,fuar,-n,Nomen,Kommst du mit zur Buchmesse nach Frankfurt?,"die Messe, -n",A2.pdf
A2,Messer,das,bıçak,-,Nomen,Das Messer schneidet nicht gut. Ich habe nur ein Messer. Kannst du mir bitte noch eine Gabel bringen?,"das Messer, -",A2.pdf
A2,Miete,die,kira,-n,Nomen,Wie viel Miete bezahlst du für deine Wohnung?,"die Miete, -n",A2.pdf
A2,mieten,,kiralamak,"mietet, hat gemietet",Verb,Ich möchte ein Auto mieten.,"mieten, mietet, hat gemietet",A2.pdf
A2,Milch,die,süt,(Sg.),Nomen,Die Milch steht im Kühlschrank.,die Milch (Sg.),A2.pdf
A2,mindestens,,en az,,Sonstiges,Bitte kommen Sie mindestens zwei Stunden vor Ihrem Flug zum Flughafen. Schreiben Sie mindestens sieben Sätze! Ich warte schon mindestens 20 Minuten. Wann kommst du denn endlich?,mindestens,A2.pdf
A2,Mineralwasser,das,maden suyu,(Sg.),Nomen,"Ein Glas Mineralwasser, bitte.",das Mineralwasser (Sg.),A2.pdf
A2,mit,,"ile, birlikte",(+ mitbringen/ -kommen/-machen/ -nehmen/-spielen),Sonstiges,Trinken Sie den Kaffee mit oder ohne Zucker? Fahren wir mit dem Auto oder mit dem Zug nach Hamburg? Ich komme mit meinem Freund. Ich gehe einkaufen. Soll ich dir was mitbringen? Ich gehe ins Kino. Kommst du mit? Wir organisieren ein Fest. Möchtest du auch mitmachen? Wir fahren am Wochenende in die Berge. Ich muss mein Zelt mitnehmen. Warum spielt ihr nicht mit?,mit (+ mitbringen/ -kommen/-machen/ -nehmen/-spielen),A2.pdf
A2,Mitarbeiter,der,"çalışan, personel",-,Nomen,Unsere Firma hat sieben Mitarbeiter.,"der Mitarbeiter, -",A2.pdf
A2,Mittagessen,das,öğle yemeği,-,Nomen,Um zwölf Uhr gibt es Mittagessen.,"das Mittagessen, -",A2.pdf
A2,Mitte,die,"orta, merkez",-n,Nomen,"Den Schrank stellen wir an die Wand, den Tisch in die Mitte. Ich habe bis Mitte August frei.","die Mitte, -n",A2.pdf
A2,Mittel,das,"çare, ilaç; araç",-,Nomen,Haben Sie ein Mittel gegen Magenschmerzen? Das neue Waschmittel ist sehr gut.,"das Mittel, -",A2.pdf
A2,Möbel,die,mobilya,(Pl.),Nomen,Eure Möbel sind sehr schön.,die Möbel (Pl.),A2.pdf
A2,Mobiltelefon,das,cep telefonu,-e,Nomen,Wie kann ich Sie erreichen? Haben Sie ein Mobiltelefon?,"das Mobiltelefon, -e",A2.pdf
A2,möchten,,istemek,"möchte, mochte, hat gemocht",Verb,Was möchten Sie trinken?,"möchten, möchte, mochte, hat gemocht",A2.pdf
A2,Mode,die,moda,-n,Nomen,Wie findest du die neue Mode?,"die Mode, -n",A2.pdf
A2,modern,,modern,,Sonstiges,Das Stadtzentrum von Frankfurt ist sehr modern.,modern,A2.pdf
A2,mögen,,"hoşlanmak, sevmek, istemek","mag, mochte, hat gemocht",Verb,"Magst du Schokolade? - Nein, ich mag keine Süßigkeiten.","mögen, mag, mochte, hat gemocht",A2.pdf
A2,möglich,,mümkün,,Sonstiges,Kann ich bitte sofort einen Termin haben? - Das ist leider nicht möglich.,möglich,A2.pdf
A2,Moment,der,"an, moment",-e,Nomen,"Einen Moment, bitte. Warten Sie bitte einen Moment. Ich habe im Moment sehr viel zu tun.","der Moment, -e",A2.pdf
A2,morgen,,yarın,,Sonstiges,Morgen beginnt die Schule erst um zehn Uhr.,morgen,A2.pdf
A2,Motor,der,motor,-en,Nomen,Der Motor ist kaputt. Das Auto fährt nicht mehr.,"der Motor, -en",A2.pdf
A2,Motorroller,der,"moped, skuter",-,Nomen,Oskar fährt mit dem Motorroller zur Arbeit.,"der Motorroller, -",A2.pdf
A2,müde,,yorgun,,Sonstiges,Ich bin müde. Ich gehe schlafen.,müde,A2.pdf
A2,Müll,der,çöp,(Sg.),Nomen,"Bringst du bitte den Müll raus? Kann ich die Zeitungen wegwerfen? - Ja, sie sind alt. Bring/Wirf sie bitte in den Müll!",der Müll (Sg.),A2.pdf
A2,Mund,der,ağız,¨-er,Nomen,Öffnen Sie bitte den Mund. Ich möchte in Ihren Hals sehen.,"der Mund, ¨-er",A2.pdf
A2,Museum,das,müze,-een,Nomen,Im Kunstmuseum gibt es eine neue Ausstellung.,"das Museum, -een",A2.pdf
A2,Musik,die,müzik,(Sg.),Nomen,Wie findest du die Musik? Spanische Musik gefällt mir gut.,die Musik (Sg.),A2.pdf
A2,müssen,,"zorunda olmak, gerekmek","muss, musste",Verb,Ich muss jeden Tag von 8 Uhr bis 18 Uhr arbeiten.,"müssen, muss, musste",A2.pdf
A2,Mütze,die,"bere, kasket",-n,Nomen,Haben Sie rote Mützen?,"die Mütze, -n",A2.pdf
A2,nach,,"-e doğru, sonra",,Sonstiges,Ich gehe jetzt nach Hause. Ich fliege nach München. Es ist schon fünf nach zwölf. Wir treffen uns nach der Arbeit.,nach,A2.pdf
A2,Nachbar,der,komşu,"-n, die Nachbarin,-nen",Nomen,Mein Nachbar kommt aus Brasilien und meine Nachbarin ist Italienerin. Die neuen Nachbarn sind sehr nett.,"der Nachbar, -n, die Nachbarin,-nen",A2.pdf
A2,Nachricht,die,"haber, mesaj",-en,Nomen,Ich sehe abends immer die Nachrichten im Fernsehen. Kommst du mit ins Kino? - Ich weiß es noch nicht. Ich schreibe dir später eine Nachricht. Sie haben keine neuen Nachrichten.,"die Nachricht, -en",A2.pdf
A2,nächste,,"gelecek, bir sonraki","-er, -es",Sonstiges,Sehen wir uns nächste Woche? Ihr nächster Termin ist in einem Monat. Bis nächstes Mal!,"nächste, -er, -es",A2.pdf
A2,Nähe,die,"yakın yer, civar",(Sg.),Nomen,Die Post ist in der Nähe vom Bahnhof.,die Nähe (Sg.),A2.pdf
A2,Name,der,"isim, ad",-n,Nomen,Wie ist Ihr Name? Mein Name ist Thomas Schmidt. Mein Vorname ist Thomas; Schmidt ist der Familienname.,"der Name, -n",A2.pdf
A2,nass,,ıslak,,Sonstiges,Geh nicht mit den nassen Schuhen ins Wohnzimmer! Du bist ja ganz nass. Hast du den Regenschirm vergessen?,nass,A2.pdf
A2,Natur,die,doğa,(Sg.),Nomen,Ich bin gern draußen in der Natur.,die Natur (Sg.),A2.pdf
A2,natürlich,,"doğal olarak; tabii, elbette",,Sonstiges,Natürlich helfen wir dir. Kommst du zu meiner Party? – Natürlich.,natürlich,A2.pdf
A2,neben,,"yanında, yanına",,Sonstiges,Neben mir ist noch ein Platz frei. Die Apotheke ist neben der Post.,neben,A2.pdf
A2,nebenan,,"yan tarafta, bitişikte",,Sonstiges,Das ist José. Er wohnt nebenan.,nebenan,A2.pdf
A2,neblig,,sisli,,Sonstiges,Fahr vorsichtig! Es ist neblig.,neblig,A2.pdf
A2,nehmen,,almak,nimmt hat genommen,Sonstiges,Nehmen Sie die Tabletten vor dem Essen! Was möchten Sie? – Ich nehme einen Salat. Ich nehme den Bus.,"nehmen, nimmt, hat genommen",A2.pdf
A2,nein,,hayır,,Sonstiges,"Möchten Sie ein Stück Kuchen? – Nein, danke. Fährst du auch nach München? – Nein, ich habe keine Zeit.",nein,A2.pdf
A2,nennen,,"adlandırmak, çağırmak","nennt, hat genannt",Verb,"Mein Freund heißt Alexander, aber alle nennen ihn Alex.","nennen, nennt, hat genannt",A2.pdf
A2,nervös,,"gergin, sinirli",,Sonstiges,Bei Prüfungen bin ich immer sehr nervös.,nervös,A2.pdf
A2,nett,,"kibar, hoş",,Sonstiges,Ich habe viele nette Kollegen. Vielen Dank! Das ist sehr nett von dir.,nett,A2.pdf
A2,neu,,yeni,,Sonstiges,Ich bin der neue Mitarbeiter. Wir haben eine neue Wohnung. Zeig mal! Ist das dein neues Handy?,neu,A2.pdf
A2,nicht,,değil,,Sonstiges,"Das stimmt nicht. Ich kann morgen leider nicht kommen. Lisa wohnt nicht in Hamburg, sie wohnt in Bremen.",nicht,A2.pdf
A2,nichts,,hiçbir şey,,Sonstiges,Das macht nichts. Hier kaufe ich nichts. Der Laden gefällt mir nicht.,nichts,A2.pdf
A2,nie,,"asla, hiç",,Sonstiges,Er kommt nie pünktlich.,nie,A2.pdf
A2,niemand,,hiç kimse,,Sonstiges,Hier ist niemand. Hier ist der Anrufbeantworter von Familie Klein. Leider ist im Moment niemand zu Hause.,niemand,A2.pdf
A2,nirgends,,hiçbir yerde,,Sonstiges,Hier kann man nirgends parken. Wo ist Stefan? Ich kann ihn nirgends sehen.,nirgends,A2.pdf
A2,noch,,"hâlâ, henüz",,Sonstiges,Vielleicht kommt er noch. Es dauert noch ein paar Minuten. Ich habe noch 20 Euro.,noch,A2.pdf
A2,normal,,normal,,Sonstiges,Das ist doch ganz normal.,normal,A2.pdf
A2,Note,die,not,-n,Nomen,Eva hat immer sehr gute Noten in Deutsch.,"die Note, -n",A2.pdf
A2,notieren,,"not almak, kaydetmek","notiert, hat notiert",Verb,Notieren Sie bitte alle wichtigen Informationen.,"notieren, notiert, hat notiert",A2.pdf
A2,Notiz,die,not,-en,Nomen,Schreib mir bitte eine Notiz. Haben Sie einen Notizzettel für mich?,"die Notiz, -en",A2.pdf
A2,notwendig,,gerekli,,Sonstiges,"Muss ich noch einmal kommen? – Nein, das ist nicht notwendig.",notwendig,A2.pdf
A2,Nudel,die,"makarna, erişte",-n,Nomen,"Möchten Sie lieber Reis oder Nudeln? – Lieber Nudeln, bitte.","die Nudel, -n",A2.pdf
