niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
B1,Schwierigkeit,die,"zorluk, güçlük",-en,Nomen,Ich hatte große Schwierigkeiten einen Parkplatz zu bekommen.,,
B1,schwitzen,,terlemek,"schwitzt, schwitzte, hat geschwitzt",Verb,Es war sehr heiß. Wir haben alle sehr geschwitzt.,,
B1,Nord-/Ostsee,die,"deniz, Kuzey Denizi/Baltık Denizi",,Nomen,Im Sommer fahren wir immer an die See.,,
B1,seitdem,,o zamandan beri,,Sonstiges,Ich bin vor zwei Jahren nach Deutschland gekommen. Seitdem lerne ich Deutsch.,,
B1,Sekretär,der,sekreter,-e,Nomen,Der neue Sekretär hat sich gestern vorgestellt.,,
B1,Sekretärin,die,sekreter,-nen,Nomen,Der neue Sekretär hat sich gestern vorgestellt.,,
B1,selb-,,aynı,,Sonstiges,Ich habe am selben Tag Geburtstag wie du.,,
B1,selber,,"kendisi, bizzat",,Sonstiges,Sie will das selber machen.,,
B1,selbstverständlich,,"tabii ki, kuşkusuz",,Sonstiges,Selbstverständlich sagen wir Ihnen sofort Bescheid.,,
B1,selten,,"nadiren, seyrek",,Sonstiges,Ich gehe ganz selten ins Kino.,,
B1,seltsam,,"garip, tuhaf",,Sonstiges,"1. Es ist seltsam, dass mein Bruder noch nicht hier ist. 2. Sie hörte ein seltsames Geräusch.",,
B1,Semester,das,"dönem, sömestr",-,Nomen,Mein Neffe studiert im 7. Semester Medizin.,,
B1,Seminar,das,seminer,-e,Nomen,Ich möchte dieses Seminar unbedingt besuchen.,,
B1,Semmel,die,"küçük ekmek, sandviç ekmeği","-n (A) D: Brötchen, CH: Brötli",Nomen,Ich hole schnell ein paar Semmeln zum Frühstück.,,
B1,senden,,göndermek,"sendet, sendete/sandte, hat gesendet/gesandt",Verb,1. Bitte senden Sie uns die Unterlagen per E-Mail. 2. Können Sie uns die Post bitte nachsenden?,,
B1,Sender,der,"kanal, yayın istasyonu",,Nomen,- 1. Welchen Sender siehst du am liebsten? 2. Ich höre im Radio am liebsten Sender mit moderner Musik.,,
B1,Senioren,die,yaşlılar,(Pl.),Nomen,Dieser Computerkurs ist für Senioren.,,
B1,senkrecht,,dikey,,Sonstiges,Ziehen Sie bitte eine senkrechte Linie.,,
B1,Serie,die,dizi,-n,Nomen,"Meine Tochter liebt es, im Fernsehen Serien zu schauen.",,
B1,Serviceangestellte,der,"servis görevlisi, garson","-n / die Serviceangestellte, - n (CH) → Kellner, D, A: Ober",Nomen,Ich bin Serviceangestellte von Beruf.,,
B1,Sessel,der,koltuk,"- (D, CH) → A, CH: Fauteuil",Nomen,Ich hätte gern einen bequemen Sessel.,,
B1,sich setzen,,oturmak,"setzt, setzte, hat gesetzt",Verb,"1. Darf ich mich zu Ihnen setzen? 2. Bitte setzen Sie sich, wohin Sie wollen!",,
B1,Sicherheit,die,güvenlik,-en,Nomen,Sicherheit ist für mich sehr wichtig.,,
B1,sichern,,"yedeklemek, güvence altına almak","sichert, sicherte, hat gesichert",Verb,Du musst immer alle Daten im Computer sichern.,,
B1,sichtbar,,görünür,,Sonstiges,Es gibt keine sichtbaren Verletzungen. Aber wir müssen das Bein trotzdem untersuchen.,,
B1,siegen,,"kazanmak, galip gelmek","siegt, siegte, hat gesiegt",Verb,Die Mannschaft siegte mit 2:0.,,
B1,Sieg,der,"zafer, galibiyet",-e,Nomen,Unsere Mannschaft hat gewonnen. Wir freuen uns über den Sieg.,,
B1,Sieger,der,"kazanan, galip","die Siegerin, -nen",Nomen,- Wer hat gewonnen? Wie heißt die Siegerin?,,
B1,sich siezen,,"resmi hitap etmek, siz demek","siezt, siezte, hat gesiezt",Verb,"Obwohl sie sich schon lange kennen, siezen sie sich.",,
B1,sinken,,"batmak, düşmek, azalmak","sinkt, sank, ist gesunken",Verb,1. Das Schiff ist vor der Küste gesunken. 2. Der Preis ist um 3 % gesunken.,,
B1,Sinn,der,anlam,,Nomen,"Es hat keinen Sinn, noch ein Spiel zu beginnen. Es ist schon spät.",,
B1,sinnlos,,anlamsız,,Sonstiges,So ein sinnloses Buch habe ich schon lange nicht mehr gelesen.,,
B1,sinnvoll,,"anlamlı, mantıklı",,Sonstiges,"Es funktioniert einfach nicht. Es ist sinnvoll, es noch einmal zu versuchen.",,
B1,Sitz,der,"koltuk, oturak",-e,Nomen,Ich suche für meinen Sohn einen Sitz fürs Auto. Erst ist erst drei Jahre alt.,,
B1,Ski/Schi,der,kayak,-er/-,Nomen,1. Gehen wir am Wochenende Ski laufen? 2. Das sind aber schöne Skier!,,
B1,sobald,,"-er -mez, hemen",,Sonstiges,"Sobald ich den Termin weiß, gebe ich Ihnen Bescheid.",,
B1,Socke,die,çorap,-n,Nomen,Im Winter brauche ich warme Socken.,,
B1,sodass,,"böylece, bu yüzden",,Sonstiges,"Der Zug hatte zwei Stunden Verspätung, sodass ich erst um 23 Uhr nach Hause kam.",,
B1,sogenannt-,,"sözde, denilen",,Sonstiges,"1. Studenten, die lange studieren, sind sogenannte Langzeitstudierende. 2. Wo bleiben denn deine sogenannten Freunde?",,
B1,solange,,-dığı sürece,,Sonstiges,"Solange Sie Fieber haben, dürfen Sie auf keinen Fall arbeiten gehen.",,
B1,solch-,,"böyle, bu tür",,Sonstiges,Solche Schuhe finde ich toll.,,
B1,Sonderdas Sonderangebot,,"özel teklif, indirim",-e,Sonstiges,Das ist ein Sonderangebot: 25 % reduziert.,,
B1,sondern,,"aksine, tersine",,Sonstiges,"Unser Besuch kommt nicht heute, sondern morgen.",,
B1,sorgen,,"bakmak, ilgilenmek, sağlamak","sorgt, sorgte, hat gesorgt",Verb,"1. Wer sorgt denn für die Kinder? 2. Können Sie bitte dafür sorgen, dass die Heizung funktioniert?",,
B1,Sorge,die,"endişe, kaygı",-n,Nomen,Um Ihre Zukunft brauchen Sie sich keine Sorgen zu machen.,,
B1,Soße/Sauce,die,sos,-n,Nomen,Gibst du mir bitte mal die Soße?,,
B1,Souvenir,das,hediyelik eşya,-s,Nomen,Ich habe ein paar Souvenirs aus dem Urlaub mitgebracht.,,
B1,soviel,,bildiğim kadarıyla,,Sonstiges,"Soviel ich weiß, hat dieses Restaurant heute Ruhetag.",,
B1,so viel/so viel wie,,"o kadar çok, kadar",,Sonstiges,1. Ich habe so viel gegessen. Jetzt ist mir schlecht. 2. Ich verdiene nur halb so viel wie er.,,
B1,sowieso,,"zaten, nasıl olsa",,Sonstiges,Willst du mir den Brief mitgeben? Ich gehe sowieso zur Post.,,
B1,sowohl … als auch,,hem ... hem de,,Sonstiges,Sowohl Sie als auch Ihre Frau müssen unterschreiben.,,
B1,sozial,,"sosyal, toplumsal",,Sonstiges,1. Das System ist nicht sozial. 2. Es gibt viele soziale Probleme.,,
B1,Sozialarbeiter,der,"sosyal hizmet uzmanı, sosyal çalışmacı","die Sozialarbeiterin, -nen",Nomen,- Die Sozialarbeiterin kommt einmal in der Woche.,,
B1,sparsam,,"tutumlu, ekonomik",,Sonstiges,1. Wir haben fünf Kinder. Wir müssen sehr sparsam sein. 2. Mein Auto ist sehr sparsam. Es verbraucht nur 5 Liter auf 100,,
B1,spätestens,,en geç,,Sonstiges,Ich muss spätestens um 9 Uhr bei der Arbeit sein.,,
B1,Speise-/-speise,,yemek,-n,Sonstiges,"Als Vorspeise nehme ich eine Suppe, aber dafür nehme ich keine Nachspeise. (D, A)",,
B1,Speisewagen,der,yemekli vagon,Spezial-,Nomen,- Wo ist der Speisewagen? Ich brauche eine Spezialpflege für trockenes Haar.,,
B1,Spezialist,der,uzman,-en,Nomen,Mein Arzt hat mich zur Spezialistin geschickt.,,
B1,Spezialistin,die,uzman,-nen,Nomen,Mein Arzt hat mich zur Spezialistin geschickt.,,
B1,speziell,,özel,,Sonstiges,Ich suche einen ganz speziellen Ring für meine Freundin.,,
B1,Spiegel,der,ayna,-,Nomen,"Ich möchte gerne sehen, wie mein Kleid sitzt. Hast du einen Spiegel?",,
B1,Spieler,der,oyuncu,"die Spielerin, -nen",Nomen,- 1. Für dieses Spiel braucht man zwei bis vier Spieler. 2. Beim Fußball gibt es elf Spieler.,,
B1,Spielzeug,das,oyuncak,-e,Nomen,Zu Weihnachten wünschen sich die Kinder vor allem Spielzeug.,,
B1,spitz,,sivri,,Sonstiges,Der Bleistift ist nicht spitz.,,
B1,Sportart,die,spor dalı,-en,Nomen,Welche Sportart findest du am besten?,,
B1,Sportler,der,sporcu,"die Sportlerin, -nen",Nomen,- Sie ist eine gute Sportlerin.,,
B1,Fremdsprache,die,yabancı dil,-n,Nomen,Ich spreche drei Fremdsprachen.,,
B1,Muttersprache,die,anadil,-n,Nomen,Was ist Ihre Muttersprache?,,
B1,Zweitsprache,die,ikinci dil,-n,Nomen,Deutsch ist seine Zweitsprache.,,
B1,springen,,"atlamak, sıçramak","springt, sprang, ist gesprungen",Verb,"1. Wir waren im Schwimmbad. Mein Sohn ist immer wieder ins Wasser gesprungen. 2. Wie weit bist du heute gesprungen? – 3,",,
B1,Spritze,die,"iğne, enjeksiyon",-n,Nomen,Ich habe heute vom Arzt eine Spritze gegen die Schmerzen bekommen.,,
B1,spülen,,"çalkalamak, yıkamak","spült, spülte, hat gespült",Verb,1. Hast du das Geschirr gespült? 2. Spülen Sie bitte jetzt den Mund aus.,,
B1,Spur,die,"şerit, iz",-en,Nomen,"Fahren Sie bitte auf der linken Spur, wenn Sie schneller fahren.",,
B1,spüren,,hissetmek,"spürt, spürte, hat gespürt",Verb,Wo tut es weh? Spüren Sie das hier?,,
B1,Stadion,das,stadyum,Stadien,Nomen,Ich möchte am Samstag ins Stadion gehen. Da spielt meine Mannschaft.,,
B1,städtisch,,"kentsel, belediyeye ait",,Sonstiges,Ich gehe gern in die städtische Bibliothek.,,
B1,stammen,,"-den gelmek, kökeni olmak","stammt, stammte, hat gestammt",Verb,Ich stamme aus einer kleinen Stadt an der Donau.,,
B1,ständig,,"sürekli, devamlı",,Sonstiges,Ich habe schon ein paar Mal bei meiner Freundin angerufen. Es ist ständig besetzt.,,
B1,Standpunkt,der,"bakış açısı, görüş",-e,Nomen,Von seinem Standpunkt aus hat er recht.,,
B1,starten,,"kalkmak, başlamak","startet, startete, ist gestartet",Verb,Das Flugzeug ist pünktlich gestartet.,,
B1,Start,der,"kalkış, başlangıç",-s,Nomen,Bleiben Sie bitte während des Starts sitzen.,,
B1,Station,die,"durak, istasyon, servis",-en,Nomen,1. Sie müssen an der nächsten Station aussteigen. 2. Meine Nachbarin liegt auf Station III.,,
B1,Statistik,die,istatistik,-en,Nomen,"Die Statistik zeigt, dass jeder zweite ein Fahrrad besitzt.",,
B1,statistisch,,istatistiksel,,Sonstiges,Die statistischen Ergebnisse zeigen eine gute Entwicklung.,,
B1,statt,,yerine,,Sonstiges,Kann ich diese Woche statt Donnerstag am Freitag kommen?,,
B1,Stau,der,trafik sıkışıklığı,-s,Nomen,1. Auf der A3 gibt es wegen eines Unfalls 5 km Stau. 2. Wir standen eine Stunde im Stau.,,
B1,Staub,der,toz,,Nomen,Ich habe überall Staub gewischt.,,
B1,staubsaugen,,elektrikli süpürgeyle temizlemek,"staubsaugt, staubsaugte, hat gestaubsaugt",Verb,Ich muss heute in meiner Wohnung noch staubsaugen.,,
B1,stechen,,sokmak,"sticht, stach, hat gestochen",Verb,Stefan wird beim Zelten immer von den Mücken gestochen.,,
B1,stecken,,"sokmak, koymak","steckt, steckte, hat gesteckt",Verb,1. Wo ist denn mein Pass? Ich hatte ihn doch in die Handtasche gesteckt. 2. Du kannst reingehen. Der Schlüssel steckt. 3,,
B1,Steckdose,die,priz,-n,Nomen,Es gibt drei Steckdosen in diesem Zimmer.,,
B1,Stecker,der,fiş,-,Nomen,Der Stecker passt nicht in diese Steckdose.,,
B1,stehen bleiben,,durmak,,Sonstiges,1. Bitte bleiben Sie stehen. 2. Meine Uhr ist stehen geblieben.,,
B1,stehlen,,çalmak,"stiehlt, stahl, hat gestohlen",Verb,Gestern hat mir jemand im Zug meine Uhr gestohlen.,,
B1,steigen,,"yükselmek, artmak, çıkmak","steigt, stieg, ist gestiegen",Verb,1. Die Preise für Milch und Gemüse sind schon wieder gestiegen. 2. Gegen Abend ist das Fieber wieder gestiegen.,,
B1,steil,,dik,,Sonstiges,Die Straße zu unserem Haus ist sehr steil.,,
B1,Stein,der,taş,-e,Nomen,Die Kinder werfen Steine ins Wasser.,,
B1,Stempel,der,"mühür, damga",-,Nomen,Der Poststempel trägt das Datum von letzter Woche. Das Paket war lange unterwegs.,,
B1,Stern,der,yıldız,-e,Nomen,Heute sieht man viele Sterne am Himmel.,,
B1,Steuer,die,vergi,-n,Nomen,Wir müssen immer mehr Steuern zahlen.,,
B1,Steward,der,"erkek hostes, kabin memuru",-s,Nomen,Die Stewardess bringt das Mittagessen.,,
B1,Stewardess,die,"hostes, kabin memuresi",-en,Nomen,Die Stewardess bringt das Mittagessen.,,
B1,Stil,der,"stil, tarz",-e,Nomen,1. Ihr Stil ist sehr elegant. 2. Das Gebäude gefällt mir. Welcher Baustil ist das?,,
B1,stilistisch,,"biçemsel, üslupla ilgili",,Sonstiges,Der Text ist stilistisch sehr schön.,,
B1,still,,"sessiz, sakin",,Sonstiges,1. Sei doch mal einen Moment still! 2. Maria kann nicht still sitzen.,,
B1,Stiege,die,merdiven,"-n (A) → D, CH: Treppe",Nomen,1. Wo ist die Toilette? – Die Stiege hoch und dann links. 2. Meine Oma kann nicht gut Stiegen steigen.,,
B1,Stiegenhaus,das,merdiven boşluğu,"¨-er (A) → D, CH: Treppenhaus",Nomen,Im Stiegenhaus ist kein Licht.,,
B1,Stimme,die,ses,-n,Nomen,Ich habe dich sofort an der Stimme erkannt.,,
B1,stimmen,,"doğru olmak, uymak, oy vermek","stimmt, stimmte, hat gestimmt",Verb,1. Meine Adresse stimmt nicht mehr. 2. Das Wetter in Deutschland könnte besser sein. – Das stimmt.,,
B1,Stimmung,die,"hava, ruh hali, ortam",-en,Nomen,Es war eine tolle Party. Die Stimmung war sehr gut.,,
B1,stinken,,kokmak,"stinkt, stank, hat gestunken",Verb,Was stinkt denn hier so? – Das ist der Fisch. Er ist nicht mehr frisch.,,
B1,Stock → D,der,kat,CH: Etage,Nomen,"Das Büro ist im 3. Stock, Zimmer 305.",,
B1,Stoff,der,"kumaş, madde",-e,Nomen,1. Was für ein Stoff ist das? – Wolle. 2. In manchen Farben sind giftige Stoffe.,,
B1,stolz,,gururlu,,Sonstiges,Ich bin stolz auf dich. Das hast du sehr gut gemacht.,,
B1,stoppen,,durdurmak,"stoppt, stoppte, hat gestoppt",Verb,"Die Polizei hat mich gestoppt, weil ich bei Rot über die Ampel gefahren bin.",,
B1,Störung,die,"arıza, rahatsızlık, kesinti",-en,Nomen,Entschuldigen Sie bitte die Störung.,,
B1,sich stoßen,,"çarpmak, kendini vurmak","stößt, stieß, hat gestoßen",Verb,Wie haben Sie sich denn verletzt? – Ich habe mich an der Autotür gestoßen.,,
B1,Strafe,die,ceza,-n,Nomen,Schwarzfahren kostet 60 Euro Strafe.,,
B1,strafbar,,"cezalandırılabilir, suç teşkil eden",,Sonstiges,"Was du da machst, ist strafbar.",,
B1,Strafzettel,der,park cezası,,Nomen,- So ein Pech! Ich habe einmal falsch geparkt und sofort einen Strafzettel bekommen.,,
B1,Strecke,die,"mesafe, yol, güzergah",-n,Nomen,1. Sind Sie die ganze Strecke zu Fuß gegangen? 2. Auf der Strecke München – Salzburg: 8 km Stau. 3. Ich möchte nach Hamb,,
B1,Streichholz,das,kibrit,"¨-er → Zündholz, A: Zünder",Nomen,Ich hätte gern eine Schachtel Streichhölzer.,,
B1,streiken,,grev yapmak,"streikt, streikte, hat gestreikt",Verb,Die Arbeiter streiken für höhere Löhne.,,
B1,Streik,der,grev,-s,Nomen,Es gab einen Streik am Flughafen. Deshalb hatte unsere Maschine Verspätung.,,
B1,sich streiten,,"kavga etmek, tartışmak","streitet, stritt, hat gestritten",Verb,Die Kinder streiten sich oft.,,
B1,Streit,der,"kavga, tartışma",,Nomen,Ich möchte keinen Streit mit den Nachbarn.,,
B1,Strom,der,"elektrik, akım",,Nomen,Wie kann ich im Haushalt Strom sparen?,,
B1,Strumpf,der,çorap,¨-e,Nomen,Wo sind meine roten Strümpfe?,,
B1,Stück/-stück,das,"parça, tane, adet",-e,Nomen,1. Ich nehme zwei Stück Zucker in den Kaffee. 2. Möchten Sie noch ein Stück Kuchen? 3. Was kosten die Kulis? – Ein Euro ,,
B1,Studie,die,"araştırma, çalışma, inceleme",-n,Nomen,"1. Wir führen eine Studie über Arbeitslosigkeit durch. 2. Eine aktuelle Studie zeigt, dass die Umweltverschmutzung zunim",,
B1,Studentin,die,kadın öğrenci,-nen,Nomen,Schüler und Studenten zahlen die Hälfte.,,
B1,Studierende,der,öğrenci,-n,Nomen,Zehn Studierende besuchen das Seminar.,,
B1,Studierende,die,öğrenci,-n,Nomen,Zehn Studierende besuchen das Seminar.,,
B1,Studio,das,stüdyo,-s,Nomen,Zu Gast im Studio sind heute ...,,
B1,Stufe,die,"basamak, seviye, aşama",-n,Nomen,"1. Vorsicht, Stufe! 2. Die Volkshochschule bietet Sprachkurse auf verschiedenen Stufen an.",,
B1,stumm,,"sessiz, sesi kapalı",,Sonstiges,Stell bitte dein Handy leise oder auf stumm.,,
B1,Sturm,der,fırtına,¨-e,Nomen,Im Radio haben sie Regen und Sturm angesagt.,,
B1,stürzen,,düşmek,"stürzt, stürzte, ist gestürzt",Verb,"1. Ich bin auf der Straße gestürzt und habe mir den Fuß gebrochen. 2. Bitte pass auf der Treppe auf, dass du nicht hinun",,
B1,Sucht,die,"bağımlılık, tutku",¨-e,Nomen,1. Die Sucht nach Medikamenten nimmt zu. 2. Er kämpft gegen seine Alkoholsucht. 3. Das Internet kann zur Sucht werden.,,
B1,süchtig,,"bağımlı, tutkun",,Sonstiges,1. Ich bin süchtig nach Schokolade. 2. Fernsehen kann süchtig machen.,,
B1,Suchtmittel,das,bağımlılık yapan madde,,Nomen,- Manche Medikamente sind auch Suchtmittel.,,
B1,Summe,die,"toplam, meblağ, tutar",-n,Nomen,Die Summe scheint mir zu hoch!,,
B1,Symbol,das,"sembol, simge",-e,Nomen,1. Das Herz ist ein Symbol für die Liebe. 2. Auf dem Bildschirm finden Sie viele Symbole.,,
B1,System,das,sistem,-e,Nomen,1. Welches Betriebssystem hast du? 2. Ich kenne Ihr System nicht. Können Sie es mir erklären?,,
B1,Szene,die,sahne,-n,Nomen,1. In dieser Szene des Films stirbt der Held. 2. Ich kenne mich in der Szene nicht aus. Ich bin zu alt. 3. Bitte mach ke,,
B1,Tabelle,die,"tablo, çizelge",-n,Nomen,Tragen Sie die richtige Information in die Tabelle ein.,,
B1,Tagesablauf,der,"günlük program, gün akışı",¨-e,Nomen,Wie ist Ihr Tagesablauf?,,
B1,Tal,das,vadi,¨-er,Nomen,Unser Dorf liegt in einem Tal.,,
B1,Talent,das,yetenek,-e,Nomen,Sie hat großes Talent für Musik.,,
B1,tanken,,"benzin almak, yakıt almak","tankt, tankte, hat getankt",Verb,1. Wir müssen unbedingt tanken. Wir haben fast kein Benzin mehr. 2. Bitte einmal volltanken!,,
B1,Tankstelle,die,benzin istasyonu,-n,Nomen,Wo ist die nächste Tankstelle?,,
B1,Tante,die,"teyze, hala",-n,Nomen,"Die Familie meiner Mutter ist sehr groß, daher habe ich viele Tanten.",,
B1,Tanz,der,dans,¨-e,Nomen,Diese modernen Tänze kann ich nicht.,,
B1,Taschentuch,das,mendil,¨-er,Nomen,Hast du ein Taschentuch für mich?,,
B1,Tastatur,die,klavye,-en,Nomen,Die Tastatur an meinem Computer ist ganz neu.,,
B1,Taste,die,"tuş, düğme",-n,Nomen,1. An der Fernbedienung ist eine Taste kaputt. 2. Du musst jetzt die Stopp-Taste drücken.,,
B1,Tat,die,"eylem, davranış",-en,Nomen,Dieser Mensch hat mit vielen guten Taten geholfen.,,
B1,Täter,der,"fail, suçlu","die Täterin, -nen",Nomen,Die Polizei hat den Täter endlich - gefasst.,,
B1,Tätigkeit,die,"faaliyet, iş, meşguliyet",-en,Nomen,Welche Tätigkeit würde Ihnen Spaß machen?,,
B1,Tatsache,die,"gerçek, olgu",-n,Nomen,Das widerspricht den Tatsachen.,,
B1,tatsächlich,,"gerçekten, gerçekte",,Sonstiges,"Die Hose ist tatsächlich zu klein, obwohl sie so groß aussieht.",,
B1,taub,,sağır,,Sonstiges,"1. Sie hört schlecht, sie ist schon fast taub. 2. Bist du taub? Ich spreche mit dir!",,
B1,tauchen,,dalmak,"taucht, tauchte, ist/hat getaucht",Verb,Ich möchte im Urlaub wieder tauchen gehen.,,
B1,tauschen,,"değiştirmek, takas etmek","tauscht, tauschte, hat getauscht",Verb,1. Ich würde meinen Kuchen gegen dein Brot tauschen. 2. Wollen wir die Plätze tauschen?,,
B1,Technik,die,"teknik, teknoloji",-en,Nomen,"1. Ich verstehe nicht viel von Technik. 2. Um die Aufgaben zu lösen, brauchst du eine gute Arbeitstechnik.",,
B1,technisch,,teknik,,Sonstiges,1. Es gab ein technisches Problem. 2. Sind Sie technisch interessiert?,,
B1,Technologie,die,teknoloji,-n,Nomen,Große Fortschritte gab es in der Technologie.,,
B1,Tee ziehen lassen,,çayı demlenmeye bırakmak,,Sonstiges,Diesen Tee sollte man 10 Minuten ziehen lassen.,,
B1,Teil,das,parça,-e,Nomen,Dieses Teil müssen wir erst bestellen.,,
B1,Teilzeit,die,yarı zamanlı çalışma,,Nomen,Ich arbeite im Moment nur Teilzeit.,,
B1,Teilnahme,die,katılım,-n,Nomen,Die Teilnahme am Gewinnspiel ist kostenlos.,,
B1,Teilnehmer,der,katılımcı,"die Teilnehmerin, -nen",Nomen,- Die Teilnehmerinnen aus unserem Kurs kommen aus verschiedenen Ländern.,,
B1,Temperatur,die,"sıcaklık, ısı derecesi",-en,Nomen,Die Temperaturen steigen heute um 10 Grad.,,
B1,Tempo,das,"hız, tempo",,Nomen,"1. Hier darfst du nur Tempo 30 fahren. 2. Achtung, hier ist eine Tempo-30-Zone!",,
B1,Teppich,der,halı,-e,Nomen,1. Ich habe mir einen neuen Teppich gekauft. 2. Habt ihr in eurer neuen Wohnung Teppich oder einen Holzfußboden?,,
B1,Terminkalender,der,"ajanda, randevu defteri",,Nomen,- Hast du unser Treffen schon in deinen Terminkalender eingetragen?,,
B1,Terrasse,die,teras,-n,Nomen,Setzen wir uns auf die Terrasse!,,
B1,testen,,"test etmek, denemek","testet, testete, hat getestet",Verb,Testen Sie unsere Angebote kostenlos.,,
B1,theoretisch,,"teorik, kuramsal",,Sonstiges,Ich habe die theoretische Prüfung bestanden. Nach der praktischen habe ich den Führerschein.,,
B1,Theorie,die,"teori, kuram",-n,Nomen,Das ist die Theorie. In der Praxis ist vieles ganz anders.,,
B1,Therapie,die,"tedavi, terapi",-n,Nomen,Die Therapie hat geholfen. Es geht mir schon viel besser.,,
B1,Haustier,das,evcil hayvan,-e,Nomen,"Hat deine Familie ein Haustier? − Ja, wir haben einen Hund.",,
B1,Tierpark,der,hayvanat bahçesi,-s,Nomen,Wollen wir am Samstag mit den Kindern in den Tierpark gehen?,,
B1,tippen,,"yazmak, daktilo etmek","tippt, tippte, hat getippt",Verb,Wie schnell kannst du tippen?,,
B1,Tod,der,ölüm,,Nomen,Ich habe ihn vor seinem Tod noch einmal gesehen.,,
B1,tödlich,,ölümcül,,Sonstiges,Dieses Gift kann für den Menschen tödlich sein.,,
B1,tolerant,,"hoşgörülü, tolerant",,Sonstiges,Die Nachbarn hören oft laut Musik. Wir müssen sehr tolerant sein.,,
B1,Tor,das,"kapı, gol",-e,Nomen,1. Hinter dem Tor geht es zur Fabrik. 2. Die Mannschaft konnte vier Tore schießen.,,
B1,Tote,der,"ölü, ölen kişi",-n,Nomen,Bei dem Unfall gab es zwei Tote.,,
B1,Tote,die,"ölü, ölen kişi",-n,Nomen,Bei dem Unfall gab es zwei Tote.,,
B1,Tourismus,der,turizm,,Nomen,In dieser Gegend gibt es viel Tourismus.,,
B1,Touristin,die,kadın turist,-nen,Nomen,Es kommen immer mehr Touristen in unsere Stadt.,,
B1,Tradition,die,gelenek,-en,Nomen,Eine große Hochzeit mit vielen Leuten ist bei uns Tradition.,,
B1,traditionell,,geleneksel,,Sonstiges,Ich mag die traditionelle Küche.,,
B1,Trainer,der,"antrenör, çalıştırıcı","die Trainerin, -nen",Nomen,- Ich finde unseren Trainer sehr nett.,,
B1,Tram,das,tramvay,"-s → D, A: Straßenbahn",Nomen,Fahren wir mit dem Tram oder dem Bus?,,
B1,Träne,die,gözyaşı,"-n transportieren, transportiert, transportierte, hat transportiert",Nomen,Sie trocknet dem Kind die Tränen. Wie willst du die Möbel denn transportieren?,,
B1,Transport,der,"taşıma, nakliye",-e,Nomen,Was kostet der Transport?,,
B1,Traum-,,"hayal-, rüya-",,Sonstiges,Mein Traumberuf ist Feuerwehrmann.,,
B1,Treffpunkt,der,"buluşma noktası, buluşma yeri",-e,Nomen,Unser Treffpunkt ist um 17 Uhr am Hauptbahnhof.,,
B1,treiben,,"yapmak, uğraşmak","treibt, trieb, hat getrieben",Verb,Welchen Sport treibst du?,,
B1,sich trennen,,ayrılmak,"trennt, trennte, hat getrennt",Verb,1. Wir leben getrennt. 2. Meine Freundin und ihr Mann haben sich getrennt. 3. Wir müssen den Müll trennen. Das kommt zum,,
B1,Trennung,die,ayrılık,-en,Nomen,"1. Die Trennung von der Familie war schwierig. 2. Meine Kollegin ist noch nicht geschieden, aber sie lebt in Trennung.",,
B1,getrennt leben,,ayrı yaşamak,,Sonstiges,Ich lebe getrennt von meiner Frau.,,
B1,Treppenhaus,das,merdiven boşluğu,"¨-er (D, CH) → A: Stiegenhaus",Nomen,Im Treppenhaus ist kein Licht.,,
B1,treten,,"basmak, adım atmak, tekme atmak","tritt, trat, hat/ist getreten",Verb,1. Ich bin in ein Stück Glas getreten. 2. Au! Du hast mich getreten!,,
B1,treu,,sadık,,Sonstiges,Herr Maier ist ein treuer Kunde von uns.,,
B1,Trinkgeld,das,bahşiş,-er,Nomen,Ich habe dem Kellner zwei Euro Trinkgeld gegeben.,,
B1,trocknen,,"kurutmak, kurumak","trocknet, trocknete, hat/ist getrocknet",Verb,1. Ich habe mir die Haare getrocknet. 2. Die Farbe ist schnell getrocknet.,,
B1,Tropfen,die,damla,(Pl.),Nomen,1. Hast du die Tropfen schon genommen? 2. Wegen der paar Regentropfen brauchst du doch keinen Schirm.,,
B1,Trottoir,das,kaldırım,"-s (CH) → Gehsteig (D, A)",Nomen,Das Velofahren auf dem Trottoir ist nicht erlaubt.,,
B1,trotz,,rağmen,,Sonstiges,Trotz Grippe bin ich zur Arbeit gegangen.,,
B1,trotzdem,,"yine de, buna rağmen",,Sonstiges,Es war ziemlich kalt. Trotzdem bin ich schwimmen gegangen.,,
B1,Tuch,das,"örtü, bez, eşarp",¨-er,Nomen,1. Wo hast du dieses schöne Tuch gekauft? 2. Die Handtücher sind im Schrank ganz oben. 3. Hast du ein Taschentuch für mi,,
B1,Turm,der,kule,¨-e,Nomen,"Kommen Sie auf den Turm, von hier sieht man die ganze Stadt.",,
B1,Tüte,die,"poşet, torba",-n,Nomen,Brauchen Sie eine Tüte für den Salat?,,
B1,Typ,der,"tip, adam",-en,Nomen,1. Mein Nachbar ist ein netter Typ. 2. Was für ein Typ bist du? Was machst du gerne? 3. Kennen Sie sich mit den verschie,,
B1,Übung,die,"alıştırma, egzersiz, pratik",-en,Nomen,1. Diese Übung war sehr schwer. 2. Ich fahre nicht oft Auto. Mir fehlt die Übung.,,
B1,überfahren,,"araçla ezmek, çarpmak","überfährt, überfuhr, hat überfahren",Verb,Gestern hat ein Autofahrer einen Hund überfahren.,,
